title,id,date_added,artists,artist_id,artist_genre,album,album_id,album_date,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
If I Lose Myself - Alesso vs OneRepublic,1hZk9dktp4yRFTm0TrycuH,2018-02-01T16:49:12Z,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,dance pop,Native,2bbhW5ifCwOYM8DMkqoYBF,2014-01-01,0.219,0.523,214813,0.782,1.03e-05,2,0.133,-4.846,1,0.041,125.998,4,https://api.spotify.com/v1/tracks/1hZk9dktp4yRFTm0TrycuH,audio_features,spotify:track:1hZk9dktp4yRFTm0TrycuH,0.164
Without You - feat. Usher,6NFE85sGFYgJj9y1EvjOV3,2018-02-01T16:43:35Z,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,dance pop,Nothing But The Beat,0f0q4yaoSZAy7NPzc64RRb,2011,0.211,0.606,208135,0.612,3.7e-06,2,0.128,-3.676,1,0.028,127.882,4,https://api.spotify.com/v1/tracks/6NFE85sGFYgJj9y1EvjOV3,audio_features,spotify:track:6NFE85sGFYgJj9y1EvjOV3,0.477
Let's Go - Radio Edit - feat. Ne-Yo,60NgMTkfSGmcMUModciLN4,2018-02-01T16:42:52Z,Calvin Harris,7CajNmpbOovFoOoasH2HaY,dance pop,Let's Go (feat. Ne-Yo),0VNhMr9uecCpb43ZwgjBg4,2012-04-22,0.00659,0.671,226107,0.905,0.000425,4,0.22,-2.59,0,0.0612,128.023,4,https://api.spotify.com/v1/tracks/60NgMTkfSGmcMUModciLN4,audio_features,spotify:track:60NgMTkfSGmcMUModciLN4,0.739
Paradise,6nek1Nin9q48AVZcWs9e9D,2018-02-01T16:42:28Z,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,permanent wave,Mylo Xyloto,2R7iJz5uaHjLEVnMkloO18,2011-10-24,0.0522,0.449,278719,0.585,8.49e-05,5,0.0833,-6.762,1,0.0268,139.627,4,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,audio_features,spotify:track:6nek1Nin9q48AVZcWs9e9D,0.203
Not Over You,6j7hih15xG2cdYwIJnQXsq,2018-02-01T16:42:23Z,Gavin DeGraw,5DYAABs8rkY9VhwtENoQCz,acoustic pop,Sweeter,2zVRgW8bXd7ukXRZSWw81j,2011-09-16,0.255,0.63,218520,0.894,0,10,0.181,-4.592,1,0.0544,142.051,4,https://api.spotify.com/v1/tracks/6j7hih15xG2cdYwIJnQXsq,audio_features,spotify:track:6j7hih15xG2cdYwIJnQXsq,0.364
Good Feeling,2LEF1A8DOZ9wRYikWgVlZ8,2018-01-31T05:39:57Z,Flo Rida,0jnsk9HBra6NMjO2oANoPY,dance pop,Wild Ones,7eLwoxxWs6lfkVYJGkGNbk,2012-06-22,0.0588,0.706,248133,0.89,0.00286,1,0.306,-4.444,0,0.0688,128.011,4,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,audio_features,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,0.684
High And Low,4idXqwDDENjWPbkrEy1w47,2018-01-16T00:55:56Z,Empire of the Sun,67hb7towEyKvt5Z8Bx306c,alternative dance,High And Low,3OpZa2TGRJjO4MpcKfTERd,2016-08-24,0.0193,0.508,224840,0.782,3.03e-06,1,0.089,-4.667,1,0.0454,126.917,4,https://api.spotify.com/v1/tracks/4idXqwDDENjWPbkrEy1w47,audio_features,spotify:track:4idXqwDDENjWPbkrEy1w47,0.286
Follow Me,4KoecuyOpZaNFZ0UqVsllc,2018-01-14T22:01:13Z,Uncle Kracker,2DnqqkzzDKm3vAoyHtn8So,country,Double Wide,0Fc7RtFLwtDz5pD622l7kQ,2000-06-13,0.439,0.817,218440,0.585,0,5,0.147,-4.688,1,0.0301,105.014,4,https://api.spotify.com/v1/tracks/4KoecuyOpZaNFZ0UqVsllc,audio_features,spotify:track:4KoecuyOpZaNFZ0UqVsllc,0.916
Dancing in the Moonlight,4IdDl9uvZBiI6C2A03sAIQ,2018-01-13T02:36:11Z,Toploader,6xeFne1rkxMhKSW3ipvkdV,british alternative rock,Happiness Forever,0jVGdTKQ0pValbbtxv5h5O,2018-04-10,0.0563,0.633,230120,0.805,0,10,0.341,-5.032,1,0.0356,119.404,4,https://api.spotify.com/v1/tracks/4IdDl9uvZBiI6C2A03sAIQ,audio_features,spotify:track:4IdDl9uvZBiI6C2A03sAIQ,0.85
Without You (feat. Sandro Cavazza),6Pgkp4qUoTmJIPn7ReaGxL,2018-01-12T21:18:02Z,Avicii,1vCWHaC5f2uS3yhpwWbIA6,big room,AVĪCI (01),1m3mf7xkXIwssVriaaTjOS,2017-08-10,0.00163,0.662,181673,0.858,0,2,0.0456,-4.844,1,0.0428,133.993,4,https://api.spotify.com/v1/tracks/6Pgkp4qUoTmJIPn7ReaGxL,audio_features,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,0.295
Radioactive,69yfbpvmkIaB10msnKT7Q5,2018-01-04T15:27:05Z,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,modern rock,Radioactive,2M0IZTKgkN3ZpYluF4lKAM,2014-01-01,0.0407,0.483,276040,0.894,0,9,0.282,-3.9,1,0.223,139.858,4,https://api.spotify.com/v1/tracks/69yfbpvmkIaB10msnKT7Q5,audio_features,spotify:track:69yfbpvmkIaB10msnKT7Q5,0.278
Murdered & Downer - A Monstrous Psychedelic Bubble Remix By The Amorphous Androgynous / Medley,1B6BhCg7AVDAjFpXTnxmOu,2018-01-03T17:42:21Z,The Kooks,1GLtl8uqKmnyCWxHmw9tL4,brighton indie,Murdered & Downer (A Monstrous Psychedelic Bubble Remix By The Amorphous Androgynous / Medley),6ti2vQicZpl1x6KhmYJkp0,2015-11-27,0.118,0.3,846307,0.832,0.000979,7,0.0785,-4.688,1,0.131,98.864,4,https://api.spotify.com/v1/tracks/1B6BhCg7AVDAjFpXTnxmOu,audio_features,spotify:track:1B6BhCg7AVDAjFpXTnxmOu,0.61
Wild for the Night (feat. Skrillex & Birdy Nam Nam),22Mme5vsZ688TMUieIHdx3,2017-12-30T23:32:37Z,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,east coast hip hop,LONG.LIVE.A$AP (Deluxe Version),1E1eyI5uGllppJZCxNoF9w,2013-01-11,0.0452,0.756,212640,0.857,0,2,0.121,-4.185,1,0.336,140.017,4,https://api.spotify.com/v1/tracks/22Mme5vsZ688TMUieIHdx3,audio_features,spotify:track:22Mme5vsZ688TMUieIHdx3,0.688
Catch That - Demo,5mjFkZ2nqFdQs0L0ICKrqo,2017-12-30T12:40:35Z,The Kooks,1GLtl8uqKmnyCWxHmw9tL4,brighton indie,The Best Of... So Far (Deluxe),3CbGjeF5ZbgICCuMe7bKBC,2017-04-07,0.574,0.858,132747,0.572,0.00105,0,0.0858,-7.509,1,0.0566,109.943,4,https://api.spotify.com/v1/tracks/5mjFkZ2nqFdQs0L0ICKrqo,audio_features,spotify:track:5mjFkZ2nqFdQs0L0ICKrqo,0.97
See The Sun,0GENETcbBO2yCnk2nO8S9a,2017-12-30T12:26:39Z,The Kooks,1GLtl8uqKmnyCWxHmw9tL4,brighton indie,Konk,37he52Ye10gETvnot9bC2t,2008-01-01,0.0148,0.35,216427,0.859,5.02e-06,6,0.0752,-5.498,1,0.0809,164.608,4,https://api.spotify.com/v1/tracks/0GENETcbBO2yCnk2nO8S9a,audio_features,spotify:track:0GENETcbBO2yCnk2nO8S9a,0.395
"The Buzz (feat. Big K.R.I.T., Mataya & Young Tapz) - Bonus Track",6aCxdt2bMItKgGKoznDppY,2017-12-03T00:00:18Z,Hermitude,3fmMaLC5jjf2N4EC2kTx0u,australian dance,Dark Night Sweet Light,63QhLHzzhbhBPZIVLGcqe5,2015-08-28,0.248,0.576,235187,0.602,0.000609,0,0.144,-6.591,0,0.315,141.345,4,https://api.spotify.com/v1/tracks/6aCxdt2bMItKgGKoznDppY,audio_features,spotify:track:6aCxdt2bMItKgGKoznDppY,0.56
Visions (feat. Devante Fields),6SIHuVhkb3YcvGWoTr2qxw,2017-12-01T03:25:45Z,Avstin James,2YsqCcqrVceIkf5TPZFHyy,,Visions (feat. Devante Fields),1Rl7zSwLS37xrR2Fz3ckHf,2017-04-07,0.449,0.499,185806,0.652,0,8,0.107,-9.857,1,0.389,77.332,4,https://api.spotify.com/v1/tracks/6SIHuVhkb3YcvGWoTr2qxw,audio_features,spotify:track:6SIHuVhkb3YcvGWoTr2qxw,0.215
All Your Light (Times Like These),3UOlYczxtt70Xj1VplXgj8,2017-11-30T21:06:22Z,Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,indie pop,In the Mountain in the Cloud,1OWNvsDzhEwT5cXLlo9iO7,2011-06-29,0.0832,0.533,266093,0.676,0.000224,2,0.122,-6.469,1,0.065,76.444,4,https://api.spotify.com/v1/tracks/3UOlYczxtt70Xj1VplXgj8,audio_features,spotify:track:3UOlYczxtt70Xj1VplXgj8,0.377
