danceability, energy, key, loudness, mode, speechiness, acousticness, instrumentalness, liveness, valence, tempo, type, id, uri, track_href, analysis_url, duration_ms, time_signature
0.39,0.8,0,-6.685,0,0.033,0.0351,0.492,0.115,0.279,127.593,audio_features,6QrAEgJVpQdc95UeB9uUu3,spotify:track:6QrAEgJVpQdc95UeB9uUu3,https://api.spotify.com/v1/tracks/6QrAEgJVpQdc95UeB9uUu3,https://api.spotify.com/v1/audio-analysis/6QrAEgJVpQdc95UeB9uUu3,294000,3
0.391,0.507,7,-5.954,1,0.0297,0.33,0.0,0.123,0.273,98.574,audio_features,1hTjEce0jCFMWjDZXtb4Fh,spotify:track:1hTjEce0jCFMWjDZXtb4Fh,https://api.spotify.com/v1/tracks/1hTjEce0jCFMWjDZXtb4Fh,https://api.spotify.com/v1/audio-analysis/1hTjEce0jCFMWjDZXtb4Fh,236467,4
0.441,0.886,0,-4.578,1,0.107,0.0475,0.000157,0.258,0.481,124.254,audio_features,772CpdEZSoyfmiIS7JJjEN,spotify:track:772CpdEZSoyfmiIS7JJjEN,https://api.spotify.com/v1/tracks/772CpdEZSoyfmiIS7JJjEN,https://api.spotify.com/v1/audio-analysis/772CpdEZSoyfmiIS7JJjEN,226507,4
0.454,0.778,9,-4.225,1,0.0449,0.00998,0.0,0.0427,0.704,127.158,audio_features,4kFqBTnURKxGHs1cJegtel,spotify:track:4kFqBTnURKxGHs1cJegtel,https://api.spotify.com/v1/tracks/4kFqBTnURKxGHs1cJegtel,https://api.spotify.com/v1/audio-analysis/4kFqBTnURKxGHs1cJegtel,177933,4
0.715,0.543,0,-9.589,1,0.255,0.499,0.00116,0.0714,0.907,134.542,audio_features,0CwzAn7EIWUV4KNF962dSc,spotify:track:0CwzAn7EIWUV4KNF962dSc,https://api.spotify.com/v1/tracks/0CwzAn7EIWUV4KNF962dSc,https://api.spotify.com/v1/audio-analysis/0CwzAn7EIWUV4KNF962dSc,152507,4
0.641,0.878,7,-2.792,1,0.522,0.39,0.0,0.16,0.524,83.245,audio_features,1px7XivDBiultGlyFcZbn4,spotify:track:1px7XivDBiultGlyFcZbn4,https://api.spotify.com/v1/tracks/1px7XivDBiultGlyFcZbn4,https://api.spotify.com/v1/audio-analysis/1px7XivDBiultGlyFcZbn4,172893,4
0.495,0.355,5,-7.468,1,0.0361,0.956,0.0,0.216,0.847,121.192,audio_features,5PDBXAmoE2CWITQaVlwFWF,spotify:track:5PDBXAmoE2CWITQaVlwFWF,https://api.spotify.com/v1/tracks/5PDBXAmoE2CWITQaVlwFWF,https://api.spotify.com/v1/audio-analysis/5PDBXAmoE2CWITQaVlwFWF,176646,4
0.45,0.132,4,-19.466,1,0.0324,0.951,0.906,0.0953,0.0397,145.94,audio_features,3wvqoEhFjHUDh0NIKtJ6U6,spotify:track:3wvqoEhFjHUDh0NIKtJ6U6,https://api.spotify.com/v1/tracks/3wvqoEhFjHUDh0NIKtJ6U6,https://api.spotify.com/v1/audio-analysis/3wvqoEhFjHUDh0NIKtJ6U6,206093,4
0.727,0.638,4,-5.121,1,0.063,0.0144,2.32e-05,0.182,0.855,124.979,audio_features,0Sgk4sSmXzpACfcK4JZqfK,spotify:track:0Sgk4sSmXzpACfcK4JZqfK,https://api.spotify.com/v1/tracks/0Sgk4sSmXzpACfcK4JZqfK,https://api.spotify.com/v1/audio-analysis/0Sgk4sSmXzpACfcK4JZqfK,322560,4
0.222,0.179,10,-14.524,1,0.0355,0.831,0.479,0.102,0.147,98.298,audio_features,0b95D3kVH4RP4xiPSUd1gU,spotify:track:0b95D3kVH4RP4xiPSUd1gU,https://api.spotify.com/v1/tracks/0b95D3kVH4RP4xiPSUd1gU,https://api.spotify.com/v1/audio-analysis/0b95D3kVH4RP4xiPSUd1gU,268827,4
0.222,0.179,10,-14.524,1,0.0355,0.831,0.479,0.102,0.147,98.298,audio_features,0b95D3kVH4RP4xiPSUd1gU,spotify:track:0b95D3kVH4RP4xiPSUd1gU,https://api.spotify.com/v1/tracks/0b95D3kVH4RP4xiPSUd1gU,https://api.spotify.com/v1/audio-analysis/0b95D3kVH4RP4xiPSUd1gU,268827,4
0.334,0.719,2,-4.213,0,0.048,0.442,0.0,0.33,0.275,83.342,audio_features,4zAvTYWoCrM4eY9sx8tl3C,spotify:track:4zAvTYWoCrM4eY9sx8tl3C,https://api.spotify.com/v1/tracks/4zAvTYWoCrM4eY9sx8tl3C,https://api.spotify.com/v1/audio-analysis/4zAvTYWoCrM4eY9sx8tl3C,351880,3
0.8,0.723,11,-12.657,0,0.0609,0.0619,0.688,0.0523,0.974,129.999,audio_features,3GAC683chOYDCqtVCuLY4s,spotify:track:3GAC683chOYDCqtVCuLY4s,https://api.spotify.com/v1/tracks/3GAC683chOYDCqtVCuLY4s,https://api.spotify.com/v1/audio-analysis/3GAC683chOYDCqtVCuLY4s,246720,4
0.552,0.628,9,-11.408,1,0.151,0.702,0.00012,0.415,0.745,179.969,audio_features,1x6ndyKXBH0mfq8g3feEC2,spotify:track:1x6ndyKXBH0mfq8g3feEC2,https://api.spotify.com/v1/tracks/1x6ndyKXBH0mfq8g3feEC2,https://api.spotify.com/v1/audio-analysis/1x6ndyKXBH0mfq8g3feEC2,218827,4
0.549,0.22,7,-9.032,1,0.0439,0.752,1.43e-05,0.0665,0.718,170.777,audio_features,2ONjdjZo6aYVZOaXSEy74G,spotify:track:2ONjdjZo6aYVZOaXSEy74G,https://api.spotify.com/v1/tracks/2ONjdjZo6aYVZOaXSEy74G,https://api.spotify.com/v1/audio-analysis/2ONjdjZo6aYVZOaXSEy74G,175133,4
0.271,0.899,7,-7.155,1,0.078,5.7e-05,0.0112,0.67,0.22,138.691,audio_features,136Unp5ht9yx1qaMMK0nHA,spotify:track:136Unp5ht9yx1qaMMK0nHA,https://api.spotify.com/v1/tracks/136Unp5ht9yx1qaMMK0nHA,https://api.spotify.com/v1/audio-analysis/136Unp5ht9yx1qaMMK0nHA,281480,4
0.509,0.79,1,-4.375,0,0.0557,0.0148,0.0,0.169,0.787,137.982,audio_features,12Io62qb6H72qqkL6XdJov,spotify:track:12Io62qb6H72qqkL6XdJov,https://api.spotify.com/v1/tracks/12Io62qb6H72qqkL6XdJov,https://api.spotify.com/v1/audio-analysis/12Io62qb6H72qqkL6XdJov,140121,4
0.907,0.775,4,-5.16,1,0.276,0.247,0.0,0.0625,0.841,87.969,audio_features,4Loh3e3FyQCO3WXVY0SpF8,spotify:track:4Loh3e3FyQCO3WXVY0SpF8,https://api.spotify.com/v1/tracks/4Loh3e3FyQCO3WXVY0SpF8,https://api.spotify.com/v1/audio-analysis/4Loh3e3FyQCO3WXVY0SpF8,189173,4
0.298,0.331,5,-7.419,1,0.036,0.985,0.0,0.191,0.484,168.824,audio_features,18ZOh8wTcYYMbBs0IKlayA,spotify:track:18ZOh8wTcYYMbBs0IKlayA,https://api.spotify.com/v1/tracks/18ZOh8wTcYYMbBs0IKlayA,https://api.spotify.com/v1/audio-analysis/18ZOh8wTcYYMbBs0IKlayA,145027,4
0.806,0.771,4,-9.073,1,0.32,0.057,0.0,0.654,0.817,111.897,audio_features,4dB3J93FMQvMBuHnIB1xD7,spotify:track:4dB3J93FMQvMBuHnIB1xD7,https://api.spotify.com/v1/tracks/4dB3J93FMQvMBuHnIB1xD7,https://api.spotify.com/v1/audio-analysis/4dB3J93FMQvMBuHnIB1xD7,310822,4
0.823,0.662,7,-14.669,1,0.0546,0.0103,0.757,0.759,0.916,125.045,audio_features,2NTMO7R45RojClYk13EHVK,spotify:track:2NTMO7R45RojClYk13EHVK,https://api.spotify.com/v1/tracks/2NTMO7R45RojClYk13EHVK,https://api.spotify.com/v1/audio-analysis/2NTMO7R45RojClYk13EHVK,591800,4
0.534,0.843,11,-5.048,0,0.0414,0.000247,0.000241,0.923,0.281,122.993,audio_features,4IGUhtEPrvDVQfpHp9QFPj,spotify:track:4IGUhtEPrvDVQfpHp9QFPj,https://api.spotify.com/v1/tracks/4IGUhtEPrvDVQfpHp9QFPj,https://api.spotify.com/v1/audio-analysis/4IGUhtEPrvDVQfpHp9QFPj,284998,4
0.572,0.541,4,-10.276,1,0.151,0.762,3.29e-06,0.324,0.941,164.199,audio_features,3GLTP2CdpoIcSE99Vu9K51,spotify:track:3GLTP2CdpoIcSE99Vu9K51,https://api.spotify.com/v1/tracks/3GLTP2CdpoIcSE99Vu9K51,https://api.spotify.com/v1/audio-analysis/3GLTP2CdpoIcSE99Vu9K51,156107,4
0.571,0.898,2,-3.966,1,0.0323,0.0185,0.0,0.456,0.473,91.951,audio_features,1w130EZMEi0u3j9XUz48Mk,spotify:track:1w130EZMEi0u3j9XUz48Mk,https://api.spotify.com/v1/tracks/1w130EZMEi0u3j9XUz48Mk,https://api.spotify.com/v1/audio-analysis/1w130EZMEi0u3j9XUz48Mk,210507,4
0.67,0.183,10,-14.124,1,0.0401,0.99,0.00723,0.112,0.599,87.772,audio_features,4hEqHrsdM4ulOyhjykXQIm,spotify:track:4hEqHrsdM4ulOyhjykXQIm,https://api.spotify.com/v1/tracks/4hEqHrsdM4ulOyhjykXQIm,https://api.spotify.com/v1/audio-analysis/4hEqHrsdM4ulOyhjykXQIm,202733,4
0.705,0.533,7,-9.525,1,0.333,0.336,0.0,0.285,0.671,173.026,audio_features,6qeSOUH6CkYdZpNwoXZjho,spotify:track:6qeSOUH6CkYdZpNwoXZjho,https://api.spotify.com/v1/tracks/6qeSOUH6CkYdZpNwoXZjho,https://api.spotify.com/v1/audio-analysis/6qeSOUH6CkYdZpNwoXZjho,207560,4
0.621,0.544,10,-9.351,0,0.0474,0.304,2.78e-05,0.0345,0.873,179.919,audio_features,0YKHqC1WyclYJKpOnmwoH2,spotify:track:0YKHqC1WyclYJKpOnmwoH2,https://api.spotify.com/v1/tracks/0YKHqC1WyclYJKpOnmwoH2,https://api.spotify.com/v1/audio-analysis/0YKHqC1WyclYJKpOnmwoH2,248000,4
0.587,0.441,2,-10.21,1,0.0274,0.792,2.71e-06,0.145,0.41,94.977,audio_features,0dRkn21WLq1am2bs2aZPIS,spotify:track:0dRkn21WLq1am2bs2aZPIS,https://api.spotify.com/v1/tracks/0dRkn21WLq1am2bs2aZPIS,https://api.spotify.com/v1/audio-analysis/0dRkn21WLq1am2bs2aZPIS,151600,4
0.449,0.878,5,-5.488,1,0.0459,0.0014,0.723,0.121,0.797,154.845,audio_features,08pxsRJ92ErNdTpMltLYM8,spotify:track:08pxsRJ92ErNdTpMltLYM8,https://api.spotify.com/v1/tracks/08pxsRJ92ErNdTpMltLYM8,https://api.spotify.com/v1/audio-analysis/08pxsRJ92ErNdTpMltLYM8,233493,4
0.713,0.504,9,-13.45,0,0.037,0.0468,0.0215,0.106,0.362,125.986,audio_features,3J80G7F8PTIGgV9UinDkd8,spotify:track:3J80G7F8PTIGgV9UinDkd8,https://api.spotify.com/v1/tracks/3J80G7F8PTIGgV9UinDkd8,https://api.spotify.com/v1/audio-analysis/3J80G7F8PTIGgV9UinDkd8,220891,4
0.455,0.574,5,-9.911,1,0.0451,0.637,0.00375,0.137,0.653,164.827,audio_features,1bjgferMWzZ3LA9ZtRakJU,spotify:track:1bjgferMWzZ3LA9ZtRakJU,https://api.spotify.com/v1/tracks/1bjgferMWzZ3LA9ZtRakJU,https://api.spotify.com/v1/audio-analysis/1bjgferMWzZ3LA9ZtRakJU,223507,4
0.867,0.743,7,-8.345,1,0.286,0.00718,0.012,0.512,0.817,126.854,audio_features,4p85M2RrnuXdVcW5Ipta6R,spotify:track:4p85M2RrnuXdVcW5Ipta6R,https://api.spotify.com/v1/tracks/4p85M2RrnuXdVcW5Ipta6R,https://api.spotify.com/v1/audio-analysis/4p85M2RrnuXdVcW5Ipta6R,239973,4
0.673,0.319,0,-10.097,1,0.0259,0.542,0.000659,0.0878,0.643,98.112,audio_features,5illJKKBikBZcgFt8cTUvz,spotify:track:5illJKKBikBZcgFt8cTUvz,https://api.spotify.com/v1/tracks/5illJKKBikBZcgFt8cTUvz,https://api.spotify.com/v1/audio-analysis/5illJKKBikBZcgFt8cTUvz,231782,4
0.52,0.233,9,-13.029,0,0.0617,0.943,9.63e-06,0.1,0.302,85.209,audio_features,6RUWBaZw7pABf061au2Mfe,spotify:track:6RUWBaZw7pABf061au2Mfe,https://api.spotify.com/v1/tracks/6RUWBaZw7pABf061au2Mfe,https://api.spotify.com/v1/audio-analysis/6RUWBaZw7pABf061au2Mfe,177000,4
0.7,0.747,10,-10.384,0,0.0687,0.00182,0.427,0.0837,0.857,126.0,audio_features,4airHpYVUhg0VhluBkh4Uc,spotify:track:4airHpYVUhg0VhluBkh4Uc,https://api.spotify.com/v1/tracks/4airHpYVUhg0VhluBkh4Uc,https://api.spotify.com/v1/audio-analysis/4airHpYVUhg0VhluBkh4Uc,496693,4
0.935,0.786,2,-7.049,1,0.161,0.0447,3.57e-06,0.274,0.882,98.084,audio_features,4OQntDcUB1uYZ6yfRZRHBs,spotify:track:4OQntDcUB1uYZ6yfRZRHBs,https://api.spotify.com/v1/tracks/4OQntDcUB1uYZ6yfRZRHBs,https://api.spotify.com/v1/audio-analysis/4OQntDcUB1uYZ6yfRZRHBs,223907,4
0.612,0.228,9,-14.716,1,0.0414,0.645,0.0,0.146,0.429,91.888,audio_features,1kU3Zul9DGkL6lKqz9h2R1,spotify:track:1kU3Zul9DGkL6lKqz9h2R1,https://api.spotify.com/v1/tracks/1kU3Zul9DGkL6lKqz9h2R1,https://api.spotify.com/v1/audio-analysis/1kU3Zul9DGkL6lKqz9h2R1,124787,4
0.607,0.458,0,-6.733,1,0.0257,0.291,5.92e-06,0.126,0.256,112.065,audio_features,16OyZ3RN02nAbkigxutt8o,spotify:track:16OyZ3RN02nAbkigxutt8o,https://api.spotify.com/v1/tracks/16OyZ3RN02nAbkigxutt8o,https://api.spotify.com/v1/audio-analysis/16OyZ3RN02nAbkigxutt8o,257773,3
0.716,0.47,7,-13.26,0,0.041,0.00933,0.00407,0.386,0.816,138.403,audio_features,5jybm8L5qLwYtiuVoraNTj,spotify:track:5jybm8L5qLwYtiuVoraNTj,https://api.spotify.com/v1/tracks/5jybm8L5qLwYtiuVoraNTj,https://api.spotify.com/v1/audio-analysis/5jybm8L5qLwYtiuVoraNTj,289960,4
0.431,0.109,2,-21.575,1,0.0558,0.895,0.0505,0.113,0.144,105.253,audio_features,2r01BTkcPXr8xn8klZkf1K,spotify:track:2r01BTkcPXr8xn8klZkf1K,https://api.spotify.com/v1/tracks/2r01BTkcPXr8xn8klZkf1K,https://api.spotify.com/v1/audio-analysis/2r01BTkcPXr8xn8klZkf1K,158133,3
0.484,0.346,8,-12.321,1,0.0307,0.778,0.0,0.261,0.743,105.738,audio_features,6OAtNQtnnkZgoO1dTXdECR,spotify:track:6OAtNQtnnkZgoO1dTXdECR,https://api.spotify.com/v1/tracks/6OAtNQtnnkZgoO1dTXdECR,https://api.spotify.com/v1/audio-analysis/6OAtNQtnnkZgoO1dTXdECR,142800,4
0.801,0.751,9,-7.734,1,0.0502,0.324,4.21e-06,0.106,0.845,96.019,audio_features,4s2YKvvEP1giYHBoPFDCHs,spotify:track:4s2YKvvEP1giYHBoPFDCHs,https://api.spotify.com/v1/tracks/4s2YKvvEP1giYHBoPFDCHs,https://api.spotify.com/v1/audio-analysis/4s2YKvvEP1giYHBoPFDCHs,200040,4
0.445,0.575,3,-11.589,1,0.127,0.174,0.0125,0.973,0.522,108.733,audio_features,1DbFgzTZqpXqHStCtmSaTG,spotify:track:1DbFgzTZqpXqHStCtmSaTG,https://api.spotify.com/v1/tracks/1DbFgzTZqpXqHStCtmSaTG,https://api.spotify.com/v1/audio-analysis/1DbFgzTZqpXqHStCtmSaTG,416693,3
0.203,0.863,11,-5.007,1,0.0485,1.56e-05,0.225,0.056,0.51,164.562,audio_features,0vsm8E7enifuOIEEeYlEk4,spotify:track:0vsm8E7enifuOIEEeYlEk4,https://api.spotify.com/v1/tracks/0vsm8E7enifuOIEEeYlEk4,https://api.spotify.com/v1/audio-analysis/0vsm8E7enifuOIEEeYlEk4,165827,4
0.415,0.0645,7,-13.802,1,0.0413,0.877,3.35e-06,0.0879,0.29,89.52,audio_features,33UDIYiRrLpZmPa2rTEvWk,spotify:track:33UDIYiRrLpZmPa2rTEvWk,https://api.spotify.com/v1/tracks/33UDIYiRrLpZmPa2rTEvWk,https://api.spotify.com/v1/audio-analysis/33UDIYiRrLpZmPa2rTEvWk,261053,3
0.575,0.91,4,-7.921,0,0.0606,0.0288,0.0566,0.975,0.481,113.302,audio_features,0K7KD0xaPjgIFzcwv1bjWt,spotify:track:0K7KD0xaPjgIFzcwv1bjWt,https://api.spotify.com/v1/tracks/0K7KD0xaPjgIFzcwv1bjWt,https://api.spotify.com/v1/audio-analysis/0K7KD0xaPjgIFzcwv1bjWt,278693,4
0.316,0.191,7,-12.738,1,0.0304,0.877,2.71e-06,0.133,0.173,70.809,audio_features,0eiUTugKbAvcHTc69GiP0n,spotify:track:0eiUTugKbAvcHTc69GiP0n,https://api.spotify.com/v1/tracks/0eiUTugKbAvcHTc69GiP0n,https://api.spotify.com/v1/audio-analysis/0eiUTugKbAvcHTc69GiP0n,289027,3
0.537,0.72,6,-6.671,1,0.0836,0.571,0.0,0.419,0.962,129.188,audio_features,7shWem0rUpIIMeGlyuDS7P,spotify:track:7shWem0rUpIIMeGlyuDS7P,https://api.spotify.com/v1/tracks/7shWem0rUpIIMeGlyuDS7P,https://api.spotify.com/v1/audio-analysis/7shWem0rUpIIMeGlyuDS7P,155880,4
0.814,0.72,10,-5.645,0,0.0298,0.54,0.000183,0.134,0.698,120.005,audio_features,3AgVTJuu1fC4zUU1DwiKmV,spotify:track:3AgVTJuu1fC4zUU1DwiKmV,https://api.spotify.com/v1/tracks/3AgVTJuu1fC4zUU1DwiKmV,https://api.spotify.com/v1/audio-analysis/3AgVTJuu1fC4zUU1DwiKmV,254200,4
0.343,0.737,9,-10.912,0,0.0562,0.00565,0.00236,0.104,0.354,140.709,audio_features,0Nxa3Porl1uDpEFvWRFOGK,spotify:track:0Nxa3Porl1uDpEFvWRFOGK,https://api.spotify.com/v1/tracks/0Nxa3Porl1uDpEFvWRFOGK,https://api.spotify.com/v1/audio-analysis/0Nxa3Porl1uDpEFvWRFOGK,211253,4
0.813,0.517,10,-10.183,0,0.164,0.043,0.000693,0.111,0.3,104.966,audio_features,0m4E2KhUZ4MBEyUPyfJ8f7,spotify:track:0m4E2KhUZ4MBEyUPyfJ8f7,https://api.spotify.com/v1/tracks/0m4E2KhUZ4MBEyUPyfJ8f7,https://api.spotify.com/v1/audio-analysis/0m4E2KhUZ4MBEyUPyfJ8f7,175000,4
0.695,0.535,7,-7.665,1,0.0251,0.353,0.00503,0.118,0.703,95.106,audio_features,2LJfBGyY5ND0voWmWMRTIe,spotify:track:2LJfBGyY5ND0voWmWMRTIe,https://api.spotify.com/v1/tracks/2LJfBGyY5ND0voWmWMRTIe,https://api.spotify.com/v1/audio-analysis/2LJfBGyY5ND0voWmWMRTIe,151080,4
0.544,0.491,8,-14.594,1,0.0953,0.953,0.000789,0.774,0.739,159.03,audio_features,5SokxsU4U7vXXeR2WlDziN,spotify:track:5SokxsU4U7vXXeR2WlDziN,https://api.spotify.com/v1/tracks/5SokxsU4U7vXXeR2WlDziN,https://api.spotify.com/v1/audio-analysis/5SokxsU4U7vXXeR2WlDziN,168250,4
0.556,0.46,6,-11.295,0,0.153,0.908,0.109,0.111,0.631,131.087,audio_features,49oxWR5znyqvC43f3eZhxt,spotify:track:49oxWR5znyqvC43f3eZhxt,https://api.spotify.com/v1/tracks/49oxWR5znyqvC43f3eZhxt,https://api.spotify.com/v1/audio-analysis/49oxWR5znyqvC43f3eZhxt,100387,5
0.526,0.184,4,-12.477,0,0.0335,0.924,0.00903,0.117,0.197,124.52,audio_features,5tHBuR26SZQUBATJ9IQAor,spotify:track:5tHBuR26SZQUBATJ9IQAor,https://api.spotify.com/v1/tracks/5tHBuR26SZQUBATJ9IQAor,https://api.spotify.com/v1/audio-analysis/5tHBuR26SZQUBATJ9IQAor,272867,4
0.209,0.0958,7,-23.429,1,0.0367,0.959,0.318,0.238,0.0525,81.381,audio_features,2tbZxRdDykM4q9Kx2iom7p,spotify:track:2tbZxRdDykM4q9Kx2iom7p,https://api.spotify.com/v1/tracks/2tbZxRdDykM4q9Kx2iom7p,https://api.spotify.com/v1/audio-analysis/2tbZxRdDykM4q9Kx2iom7p,95067,4
0.764,0.504,7,-10.955,1,0.044,0.828,0.847,0.0994,0.928,111.94,audio_features,5x5U1E1ErznNL1Zx6Q8t80,spotify:track:5x5U1E1ErznNL1Zx6Q8t80,https://api.spotify.com/v1/tracks/5x5U1E1ErznNL1Zx6Q8t80,https://api.spotify.com/v1/audio-analysis/5x5U1E1ErznNL1Zx6Q8t80,219867,4
0.367,0.86,10,-11.708,1,0.0392,0.73,0.714,0.206,0.965,175.717,audio_features,4a8ASdxgaPyx0aKMcymMWP,spotify:track:4a8ASdxgaPyx0aKMcymMWP,https://api.spotify.com/v1/tracks/4a8ASdxgaPyx0aKMcymMWP,https://api.spotify.com/v1/audio-analysis/4a8ASdxgaPyx0aKMcymMWP,133333,4
0.55,0.386,10,-9.279,1,0.0284,0.233,0.0287,0.291,0.54,180.112,audio_features,1bZeBfl5l4qmLNcKoVejr3,spotify:track:1bZeBfl5l4qmLNcKoVejr3,https://api.spotify.com/v1/tracks/1bZeBfl5l4qmLNcKoVejr3,https://api.spotify.com/v1/audio-analysis/1bZeBfl5l4qmLNcKoVejr3,346827,3
0.217,0.632,8,-7.057,1,0.0319,0.479,0.00987,0.407,0.766,177.126,audio_features,4eO0dZQj00cb8KNP1d7aIU,spotify:track:4eO0dZQj00cb8KNP1d7aIU,https://api.spotify.com/v1/tracks/4eO0dZQj00cb8KNP1d7aIU,https://api.spotify.com/v1/audio-analysis/4eO0dZQj00cb8KNP1d7aIU,145760,4
0.495,0.321,0,-12.659,0,0.0311,0.934,0.048,0.114,0.114,112.281,audio_features,1QOeopiJziYaideDFDbCgU,spotify:track:1QOeopiJziYaideDFDbCgU,https://api.spotify.com/v1/tracks/1QOeopiJziYaideDFDbCgU,https://api.spotify.com/v1/audio-analysis/1QOeopiJziYaideDFDbCgU,219400,4
0.292,0.978,1,-3.121,1,0.0664,0.00118,0.0,0.407,0.358,175.877,audio_features,2GdAvcLr8iDQRP38VLpkGS,spotify:track:2GdAvcLr8iDQRP38VLpkGS,https://api.spotify.com/v1/tracks/2GdAvcLr8iDQRP38VLpkGS,https://api.spotify.com/v1/audio-analysis/2GdAvcLr8iDQRP38VLpkGS,186867,4
0.314,0.0516,0,-25.258,1,0.0394,0.911,0.91,0.0645,0.18,118.108,audio_features,2ImDPHgzZ9S1zH3zxnjWSx,spotify:track:2ImDPHgzZ9S1zH3zxnjWSx,https://api.spotify.com/v1/tracks/2ImDPHgzZ9S1zH3zxnjWSx,https://api.spotify.com/v1/audio-analysis/2ImDPHgzZ9S1zH3zxnjWSx,195387,4
0.655,0.581,7,-12.591,1,0.0294,0.488,1.47e-06,0.111,0.626,108.995,audio_features,0wVSxOTRz0QlUGze326sR4,spotify:track:0wVSxOTRz0QlUGze326sR4,https://api.spotify.com/v1/tracks/0wVSxOTRz0QlUGze326sR4,https://api.spotify.com/v1/audio-analysis/0wVSxOTRz0QlUGze326sR4,205320,4
0.699,0.616,11,-6.789,0,0.0616,0.231,0.0,0.0497,0.851,92.284,audio_features,5iYXoAfA0aCCgan2LXDZXP,spotify:track:5iYXoAfA0aCCgan2LXDZXP,https://api.spotify.com/v1/tracks/5iYXoAfA0aCCgan2LXDZXP,https://api.spotify.com/v1/audio-analysis/5iYXoAfA0aCCgan2LXDZXP,184493,4
0.857,0.739,0,-9.601,1,0.12,0.00827,7.78e-05,0.119,0.651,96.022,audio_features,6U3GMzkaUKgjaaqmNCET6g,spotify:track:6U3GMzkaUKgjaaqmNCET6g,https://api.spotify.com/v1/tracks/6U3GMzkaUKgjaaqmNCET6g,https://api.spotify.com/v1/audio-analysis/6U3GMzkaUKgjaaqmNCET6g,221947,4
0.602,0.566,0,-10.499,1,0.0349,0.683,0.0,0.557,0.87,125.157,audio_features,36bdQ20bomVkGt6FGD96lu,spotify:track:36bdQ20bomVkGt6FGD96lu,https://api.spotify.com/v1/tracks/36bdQ20bomVkGt6FGD96lu,https://api.spotify.com/v1/audio-analysis/36bdQ20bomVkGt6FGD96lu,174640,4
0.322,0.287,0,-12.994,1,0.0302,0.927,0.574,0.69,0.216,138.012,audio_features,7LGGHex0ZCszmIuqrprwdS,spotify:track:7LGGHex0ZCszmIuqrprwdS,https://api.spotify.com/v1/tracks/7LGGHex0ZCszmIuqrprwdS,https://api.spotify.com/v1/audio-analysis/7LGGHex0ZCszmIuqrprwdS,283160,4
0.603,0.822,5,-10.24,1,0.0436,0.696,0.0458,0.326,0.563,97.407,audio_features,6lHinLYrOa1MpuQ1LCtiGf,spotify:track:6lHinLYrOa1MpuQ1LCtiGf,https://api.spotify.com/v1/tracks/6lHinLYrOa1MpuQ1LCtiGf,https://api.spotify.com/v1/audio-analysis/6lHinLYrOa1MpuQ1LCtiGf,219240,4
0.598,0.875,2,-5.972,1,0.0348,0.023,0.0734,0.0998,0.681,128.982,audio_features,0HjUwvAP9TF3tDDGY8uI0F,spotify:track:0HjUwvAP9TF3tDDGY8uI0F,https://api.spotify.com/v1/tracks/0HjUwvAP9TF3tDDGY8uI0F,https://api.spotify.com/v1/audio-analysis/0HjUwvAP9TF3tDDGY8uI0F,231373,4
0.766,0.881,0,-6.181,1,0.353,0.109,0.0,0.0292,0.773,126.983,audio_features,1u58YeWWI7f6BysW2aJVkW,spotify:track:1u58YeWWI7f6BysW2aJVkW,https://api.spotify.com/v1/tracks/1u58YeWWI7f6BysW2aJVkW,https://api.spotify.com/v1/audio-analysis/1u58YeWWI7f6BysW2aJVkW,187093,4
0.666,0.529,3,-12.079,0,0.0298,0.104,1.34e-06,0.0684,0.819,99.69,audio_features,5SYrDk0CmB5FeDQ69N3SNQ,spotify:track:5SYrDk0CmB5FeDQ69N3SNQ,https://api.spotify.com/v1/tracks/5SYrDk0CmB5FeDQ69N3SNQ,https://api.spotify.com/v1/audio-analysis/5SYrDk0CmB5FeDQ69N3SNQ,174600,4
0.293,0.184,0,-20.228,1,0.0341,0.849,0.924,0.619,0.046,101.966,audio_features,1krwZ9JgZm1G6Xw6gDLUvV,spotify:track:1krwZ9JgZm1G6Xw6gDLUvV,https://api.spotify.com/v1/tracks/1krwZ9JgZm1G6Xw6gDLUvV,https://api.spotify.com/v1/audio-analysis/1krwZ9JgZm1G6Xw6gDLUvV,428800,4
0.332,0.0525,0,-24.1,1,0.0388,0.991,0.891,0.0683,0.097,78.853,audio_features,0EHJOhOakEiobXo81vegdy,spotify:track:0EHJOhOakEiobXo81vegdy,https://api.spotify.com/v1/tracks/0EHJOhOakEiobXo81vegdy,https://api.spotify.com/v1/audio-analysis/0EHJOhOakEiobXo81vegdy,158600,3
0.706,0.844,10,-7.067,0,0.0472,0.0935,0.0,0.192,0.837,106.084,audio_features,1EQICxnnm47Kp53Vwc0kTp,spotify:track:1EQICxnnm47Kp53Vwc0kTp,https://api.spotify.com/v1/tracks/1EQICxnnm47Kp53Vwc0kTp,https://api.spotify.com/v1/audio-analysis/1EQICxnnm47Kp53Vwc0kTp,222093,4
0.655,0.81,10,-8.023,0,0.0533,0.084,2.94e-05,0.256,0.761,98.388,audio_features,28POa1kg1iY5lIBLuPZtuM,spotify:track:28POa1kg1iY5lIBLuPZtuM,https://api.spotify.com/v1/tracks/28POa1kg1iY5lIBLuPZtuM,https://api.spotify.com/v1/audio-analysis/28POa1kg1iY5lIBLuPZtuM,99667,4
