acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,arstist_id,artist_name,genre,name
0.0771,0.59,174444.0,0.642,36orMWv2PgvnzXsd5CJ0yL,0.0,7.0,0.105,-3.87,1.0,0.122,107.356,4.0,0.651,20gsENnposVs2I4rQ5kvrf,Sam Feldt,EDM,Post Malone (feat. RANI)
0.00224,0.774,226973.0,0.895,3PvhJcV5xv7E1ImIfbRYeM,0.0794,11.0,0.804,-3.846,0.0,0.233,106.945,4.0,0.533,3qnMl4DHT4gndzFAcG4FlM,Kill The Noise,EDM,I Do Coke
0.0179,0.826,160430.0,0.846,4Ocr8ezgeulwYhg3aZIqDL,0.146,0.0,0.17,-6.418,1.0,0.0682,124.012,4.0,0.52,2XiiUuK68XNdHaHOAF5hnT,Curbi,EDM,Make Amends (feat. Kyan Palmer)
0.0803,0.546,197100.0,0.764,0PjDVyVAkT8vfWD0pVmpPx,8.84e-06,5.0,0.0971,-4.641,1.0,0.053,152.994,4.0,0.355,0Y0QSi6lz1bPik5Ffjr8sd,Ekali,EDM,Hard To Say Goodbye (feat. Chloe Angelides)
0.00347,0.534,347826.0,0.927,7FCG2wIYG1XvGRUMACC2cD,0.000123,6.0,0.114,-3.854,0.0,0.119,138.036,4.0,0.231,40WIa01eubnEVkxUHeDZyF,Au5,EDM,Snowblind
0.0529,0.687,179577.0,0.727,0a3IkRN95Maews7N82ufAH,1.36e-05,0.0,0.171,-5.941,1.0,0.0425,123.977,4.0,0.671,39PhMWg1aAuuZcph0OXGu6,Deniz Koyu,EDM,Stay Wasted (feat. Richard Judge)
3.77e-05,0.484,257387.0,0.943,4UZifG6wVTl3dFIeHKLi8y,0.00452,9.0,0.593,-4.364,0.0,0.0647,143.933,4.0,0.345,4uRYpUQZrNrY5t8tAv3XrD,NERO,EDM,Promises
0.0145,0.484,190682.0,0.94,0suLmBuEbatdochI4tHduq,0.000323,5.0,0.266,-3.682,0.0,0.257,173.741,4.0,0.334,76M2Ekj8bG8W7X2nbx2CpF,NGHTMRE,EDM,FEELING GUD
0.134,0.657,245750.0,0.574,4teNp2dyq0TzB6DnliNg9Z,0.615,6.0,0.117,-9.303,1.0,0.0382,120.025,4.0,0.144,14Tg9FvbNismPR1PJHxRau,Sultan + Shepard,EDM,Solid Gold Love
0.0742,0.536,192000.0,0.879,3OaunNUlXXs5e2PXtNAzzG,0.0,1.0,0.0847,-3.019,1.0,0.0621,140.137,4.0,0.334,5eIbEEQnDM8yuDVB0bimSP,RL Grime,EDM,UCLA
0.0477,0.817,303778.0,0.927,3507Teuh1vj1L5eMAJj80O,0.0563,7.0,0.102,-4.119,0.0,0.22,128.029,4.0,0.443,4FXGRMSHh2JjHxVwS8dhH1,Virtual Riot,EDM,Energy Drink
0.00522,0.663,230147.0,0.668,1YddMZzakt7WEZ9y1xGQgR,0.0113,3.0,0.0689,-7.733,0.0,0.0479,131.966,4.0,0.451,1xT5p0VBpnZDrvVSjX9sri,Dash Berlin,EDM,Till The Sky Falls Down
0.0259,0.428,163125.0,0.873,6YbVddGFPcfOVJrxhUusbV,2.64e-05,10.0,0.668,-3.499,1.0,0.0566,127.95,4.0,0.285,2jGvmFH6YE352p9LKmuB0y,Manse,EDM,Shine
0.197,0.676,218359.0,0.786,0DmAvNCAK08oCi7miSZUIY,0.0,1.0,0.0943,-4.529,1.0,0.0478,125.983,4.0,0.483,1IueXOQyABrMOprrzwQJWN,Sigala,EDM,Lasting Lover
0.248,0.797,197419.0,0.69,6RKFXPdoCBRcLljsxKZUNw,0.0496,7.0,0.132,-5.845,0.0,0.037,124.0,4.0,0.184,2zJ8chFLjiBHRNchfevMRI,SNBRN,EDM,Move All Night
0.162,0.426,314818.0,0.541,2HRNRdM9n5CvcMYkvqPpI8,0.0,2.0,0.0806,-4.465,0.0,0.0543,164.247,4.0,0.203,5FKchcZpQOkqFvXBj1aCvb,Excision,EDM,Your Fault
0.00437,0.504,160000.0,0.945,0z6BBM8lek2dzvnuIOX1Wx,0.000636,2.0,0.158,-4.585,1.0,0.175,149.958,4.0,0.37,1YYJxpOXYk1z1WtqdeLMkn,Habstrakt,EDM,The One - NGHTMRE Remix
0.0244,0.501,270968.0,0.702,0j7yF7CURZTm6rnJWOWIoV,0.691,9.0,0.112,-6.366,1.0,0.0529,185.999,3.0,0.115,7xYcJfhrRx9Iv8smhoEibc,Ephixa,EDM,Losing You
0.0449,0.497,205165.0,0.757,6Skh3CBum0pZw9TOr7FQnX,0.0,11.0,0.119,-4.189,1.0,0.127,169.902,4.0,0.507,2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,EDM,Safe With Me (with Audrey Mika)
0.00928,0.557,140571.0,0.876,2R81XYNFqkLyemIxYb9aF7,0.00416,2.0,0.298,-3.014,0.0,0.0368,140.012,4.0,0.368,3nAdmhth5AczU6YwCJOlYh,Dropgun,EDM,Fire Blazing
0.00465,0.665,153600.0,0.763,7CbZtCJJmr54zVEg9bOOdJ,0.00215,3.0,0.246,-5.868,1.0,0.0319,125.054,4.0,0.38,2OFEXARoSZyZLR6S0oV2R7,Tom Swoon,EDM,Shingaling
0.0387,0.668,172143.0,0.726,7CH8J4ulT49UfZwSDSkSZA,0.0,9.0,0.134,-7.512,1.0,0.0468,124.075,4.0,0.453,4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,EDM,i miss u (with Au/Ra)
0.0168,0.706,243692.0,0.935,5LCaw96SsbpHAQFAcbFwbI,4.62e-05,6.0,0.106,-2.418,1.0,0.0565,130.001,4.0,0.214,4m1yRHUMhvB8gKAJTjK4kO,Boombox Cartel,EDM,Moon Love
0.00161,0.771,189268.0,0.729,54hA0ldJYyT1huGfSeOjdQ,0.672,7.0,0.217,-6.577,1.0,0.0408,123.027,4.0,0.63,5fMUXHkw8R8eOP2RNVYEZX,Diplo,EDM,On My Mind
0.000201,0.297,226613.0,0.793,0Ix7doBgImhoWJfDnwezP1,6.33e-06,0.0,0.117,-6.329,1.0,0.144,84.967,4.0,0.428,5zYJziKktyqWwmoAWXrShP,Modestep,EDM,Sunlight
0.000513,0.713,241875.0,0.891,118vbJqycPASVgrYnCzb9F,0.0688,9.0,0.0687,-5.724,0.0,0.0352,127.977,4.0,0.365,0lLY20XpZ9yDobkbHI7u1y,Pegboard Nerds,EDM,Disconnected
0.0424,0.435,274286.0,0.727,2c4s8OFu1IkIDdNA953M03,4.6e-06,1.0,0.105,-6.969,1.0,0.0611,174.992,4.0,0.399,28Ky95tmlHktB96DBUoB0g,Tristam,EDM,Frame of Mind
0.0038,0.532,247427.0,0.783,0nrRP2bk19rLc0orkWPQk2,0.0012,2.0,0.161,-5.697,1.0,0.0523,124.08,4.0,0.643,1vCWHaC5f2uS3yhpwWbIA6,Avicii,EDM,Wake Me Up
0.000695,0.52,202759.0,0.972,1bK6zpIlMMUehymzOI6Ai6,0.276,2.0,0.215,-5.217,1.0,0.0535,145.021,4.0,0.141,0RMeG9M8QFzss9bAbq99KA,Maddix,EDM,In My Body
0.0103,0.679,179048.0,0.842,1ZCJuvgtyPZGLNWfHTpWeB,0.625,0.0,0.252,-4.738,1.0,0.0528,125.973,4.0,0.202,4GWqzTTt2uA9Ms6HfUhWUn,Florian Picasso,EDM,Restart Your Heart
0.0548,0.578,254897.0,0.575,1J9KJgXKFRqKGIzmJ7GjS3,0.00107,1.0,0.211,-7.938,1.0,0.0408,144.991,4.0,0.258,1kwGj7uDO5WXVXtQLvGJr0,Just A Gent,EDM,Limelight - NGHTMRE Remix
0.00908,0.613,214929.0,0.879,6GAhe3wXCDJP1RK5lZLyjX,1.66e-06,6.0,0.108,-4.649,1.0,0.0729,76.966,4.0,0.497,2FmzVitXZjIkFolH8HXd4j,Flosstradamus,EDM,Came Up (feat. Post Malone & Key!)
0.0181,0.441,169608.0,0.766,1Szod3mLKHywl09AOy08Xc,1.6e-06,6.0,0.509,-5.921,0.0,0.0533,150.054,4.0,0.52,76YIoWHp3Ri3q1ocOPtFzp,AREA21,EDM,Spaceships
0.0557,0.69,213340.0,0.857,6zpCJDhdpHPZCcFCJZDqX5,0.11,10.0,0.0341,-5.613,1.0,0.0405,136.99,4.0,0.409,4AA8eXtzqh5ykxtafLaPOi,What So Not,EDM,High You Are
0.0487,0.761,165293.0,0.932,2EwdFvdRnd7AxguspLuyBw,0.00295,9.0,0.308,-4.787,0.0,0.0754,128.003,4.0,0.596,4x7gxsrTH3gThvSKZPPwaQ,Chuckie,EDM,Let The Bass Kick In Miami Bitch
0.0127,0.71,191613.0,0.839,7FNf2WOOaJ1Bx6wrjqhCba,0.000214,7.0,0.0735,-4.647,1.0,0.0413,123.998,4.0,0.327,3PlRvQnVE3XAbtHUNc4nic,GATTÜSO,EDM,Cruel
0.038,0.689,175552.0,0.924,2vQ6kg5hPJiFx2lctuBtju,0.302,1.0,0.075,-4.746,1.0,0.0371,126.015,4.0,0.279,1tBU8jUEdVR3mqSsAqEGfD,Tommy Trash,EDM,hiiigh
0.153,0.671,186000.0,0.891,43b0FCnFaIuU8iONuP5uJu,0.00416,10.0,0.11,-4.04,0.0,0.182,140.035,4.0,0.308,4dvZ0abeUaiHm7Fu9Gj0PQ,Eptic,EDM,Shadow People
0.184,0.768,226000.0,0.908,48fPdAwGVoSkGK8GSez9yx,0.546,5.0,0.0583,-5.014,0.0,0.0486,120.042,4.0,0.423,11gWrKZMBsGQWmobv3oNfW,Alison Wonderland,EDM,Anything
0.000213,0.653,410742.0,0.663,2v13pkbBb2UarzvSWa06WY,0.61,2.0,0.0929,-5.672,1.0,0.226,128.026,4.0,0.526,2f9PTWJfMMDTAFZcvHy1Z5,OVERWERK,EDM,Toccata
0.0403,0.606,217787.0,0.952,4hAb4pbqgfgwraiHongYZR,0.000252,8.0,0.665,-2.004,1.0,0.217,74.98,4.0,0.351,06VibSJEr3GLxLBBZhRums,Dion Timmer,EDM,Shiawase
0.0661,0.678,195000.0,0.959,7Mx9PSRay23x2p7GH5ZJm5,0.652,0.0,0.18,-3.906,1.0,0.157,127.978,4.0,0.664,1u7OVFmWah4wQhOPIbUb8U,Will Sparks,EDM,Ah Yeah So What - Radio Edit
0.39,0.73,196613.0,0.861,3P3pw6C19j31Rnzgo3JG7o,0.0,1.0,0.213,-4.1,1.0,0.0451,117.965,4.0,0.704,1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,EDM,Perfect Strangers
0.00237,0.401,259200.0,0.963,1Q3tV9YnDJTY6SbCfZKXZz,1.74e-05,6.0,0.105,-0.263,0.0,0.0826,149.961,4.0,0.174,72iCiKwu6nu6Qq9emIwzYv,Kayzo,EDM,Alone - Sullivan King Remix
0.242,0.666,178759.0,0.855,12HbZSQSoTtdbPNokldUCG,0.0,0.0,0.146,-1.254,0.0,0.0457,144.912,4.0,0.549,7u160I5qtBYZTQMLEIJmyz,Borgore,EDM,Sad B*tch
0.0663,0.818,160794.0,0.823,7N06jo3EnV792VFaG8vuW6,1.17e-05,11.0,0.133,-3.563,0.0,0.2,128.136,4.0,0.52,4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,EDM,Close Your Eyes
0.0193,0.668,168207.0,0.953,4Ijr3J0lnLCGZvpXBiqCjU,0.000118,8.0,0.0834,-1.784,0.0,0.0386,100.001,4.0,0.254,7yPPzu5UdAK7yagQqjEZQm,Party Favor,EDM,Bap U
0.018,0.623,188000.0,0.985,68Gszh9enogLwJUbTcjjWe,0.0973,1.0,0.354,-0.319,1.0,0.111,150.01,4.0,0.561,5lCekoJW9jNq01B1wiqdAb,Crankdat,EDM,Wobble
0.061,0.549,181322.0,0.929,5FUNk47hbkiL7mxLOo5CYc,0.947,4.0,0.45,-3.108,0.0,0.0368,127.983,4.0,0.761,2BJTwV4IpFe2gWL46KKlji,Basto,EDM,Again & Again
0.00936,0.507,282273.0,0.934,3NPYT4nilQ6YW1uA8I7orI,0.00175,8.0,0.222,-2.325,0.0,0.188,175.954,4.0,0.471,1JPy5PsJtkhftfdr6saN2i,Bassnectar,EDM,Speakerbox (feat. Lafa Taylor)
0.263,0.493,252727.0,0.589,5jZxNBHyU7qpAQSCXuQq78,0.0,4.0,0.196,-6.015,1.0,0.0334,132.075,4.0,0.136,16yUpGkBRgc2eDMd3bB3Uw,MitiS,EDM,Try (feat. RØRY)
0.162,0.494,233357.0,0.755,49PgWU6oGZPHbBv3Q2kwMZ,0.0,0.0,0.107,-4.236,1.0,0.0329,140.019,4.0,0.356,0P2bZXPyjHYRW4guHVAFl1,ARMNHMR,EDM,One Sided (feat. Mark Klaver)
0.00114,0.804,200000.0,0.922,5xGcpnA8ACSipKcRcYioxh,0.221,8.0,0.0771,-5.678,1.0,0.0515,126.012,4.0,0.773,0deIjoDjl9g9Zpw0sCIOHh,Valentino Khan,EDM,Better
0.0589,0.452,256043.0,0.465,39glqzRVRAy4vq3PqeTGb8,0.000524,4.0,0.095,-10.006,0.0,0.0344,149.586,4.0,0.0832,20DZAfCuP1TKZl5KcY7z3Q,SLANDER,EDM,Love Is Gone
0.0482,0.56,160800.0,0.887,4odMGVNm2t07wwtzxKUlBc,0.0,9.0,0.0958,-3.524,1.0,0.0596,125.0,4.0,0.397,49CE2ffZ6Z3zeYSDauSKck,Tungevaag,EDM,Miss You
0.00022,0.674,297650.0,0.695,2kkSXTDCGHWcnl5PQPTK0e,0.237,8.0,0.233,-8.836,1.0,0.083,127.02,4.0,0.498,5RBdF1pJSLF3ugc2Y2PoB8,Savant,EDM,Splinter - Original Mix
0.158,0.326,315724.0,0.578,1iaTDu4PCIWQQOwwwqq5qW,0.00479,2.0,0.575,-6.786,1.0,0.0455,144.731,4.0,0.102,4LZ4De2MoO3lP6QaNCfvcu,Said the Sky,EDM,All I Got
0.00649,0.63,214619.0,0.808,1n0R2OhsCJSRzPOhzuEUc0,1.3e-05,3.0,0.0762,-5.324,1.0,0.0417,130.041,4.0,0.394,4PVn1b2WnnXdq80C7uaZLZ,Nause,EDM,Perfect Crime
0.000148,0.665,249600.0,0.913,4VzDr8H5SCS1P14tyguB1a,0.412,1.0,0.384,-2.301,1.0,0.0461,100.004,4.0,0.439,0tgjwsn1Lpjj8kKEvWm0KQ,Doctor P,EDM,Flying Spaghetti Monster
0.0161,0.296,199500.0,0.719,5kvFBu6jDJMECOqmD7OwUx,0.0,4.0,0.328,-5.03,1.0,0.0526,159.926,4.0,0.121,4AT7XlLBevgZIiKvZQ83ye,Trivecta,EDM,Riptide
0.0686,0.552,182000.0,0.564,5YvYKEQEYJp4orh4z3Dnpk,0.0131,7.0,0.34,-5.941,1.0,0.0415,164.952,4.0,0.321,4aKdmOXdUKX07HVd3sGgzw,Rezz,EDM,Sacrificial (feat. PVRIS)
0.122,0.444,272000.0,0.719,7hCZVX8ogwzgszIKtkD6Bv,5.3e-06,1.0,0.115,-3.513,0.0,0.0666,149.941,4.0,0.159,6CCTvLyIHqUhY6VQizt150,Jason Ross,EDM,One More Day (with Chandler Leighton)
0.01,0.471,186290.0,0.712,2nhOcoGRNAhU3bIfCAOPWN,0.22,1.0,0.184,-6.742,0.0,0.0422,124.011,4.0,0.146,0hxW1uZPEjt4wuu9wNDF2y,Matt Nash,EDM,I Won't Let You Down
0.00203,0.68,223280.0,0.95,4xZax8srPgsXV2mpMerqEk,0.538,8.0,0.552,-4.595,1.0,0.182,134.982,4.0,0.14,0y42IQBDFigO5mmEd1bGQG,i_o,EDM,Castles In The Sky
0.0149,0.713,189524.0,0.938,78uwZjlhJngwrBVRTnmWvi,0.0124,5.0,0.138,-5.176,0.0,0.0827,125.976,4.0,0.57,7G7KvDCLdVG0Ok511Iqc9U,Disco Fries,EDM,Family Affair
0.00374,0.82,225750.0,0.948,1gAPybZsQhhr7L8WgDneyj,0.943,4.0,0.068,-3.154,1.0,0.092,123.991,4.0,0.551,41rVuRHYAiH7ltBTHVR9We,Slushii,EDM,All I Need
0.0346,0.631,216360.0,0.912,4WfRqfzYSSopd07hKWnxwr,0.554,9.0,0.0729,-7.591,0.0,0.0361,138.043,4.0,0.329,6ySxYu68zTsO5ghsThpGtS,Cosmic Gate,EDM,Exploration of Space - Radio Edit
0.0118,0.484,209938.0,0.494,1CaJTjNoOK3VtuGWkbI78x,0.00111,0.0,0.166,-12.42,1.0,0.0338,134.961,4.0,0.122,0hprEC0nsWuQPSHag1O2Vi,Gareth Emery,EDM,you'll be ok
0.000182,0.751,422046.0,0.718,3TfJsT4fM3L5InlBcInPay,0.0891,4.0,0.0592,-3.005,0.0,0.0688,128.055,4.0,0.173,34hwBP1esafQoCVtLz7F6K,Mord Fustang,EDM,Lick The Rainbow - Original Mix
0.016,0.326,180000.0,0.759,3KrnkTF84wu0KF3vqVYgEh,0.000878,7.0,0.0804,-5.019,1.0,0.0599,154.555,4.0,0.0797,2Sa4c9qKaI7ILJs8D6gUCh,Ghastly,EDM,We Might Fall
0.0183,0.406,160749.0,0.88,0HJ7K7uauPS05UqWUkIxGM,0.0,5.0,0.0733,-5.564,1.0,0.0712,123.416,4.0,0.383,3E61SnNA9oqKP7hI0K3vZv,CALVO,EDM,Let Me Love You - DAZZ Remix
0.0518,0.491,217655.0,0.675,71kkmlYkfgbrFNozWnquQi,1.19e-05,5.0,0.111,-5.722,1.0,0.0368,144.98,4.0,0.23,7lZauDnRoAC3kmaYae2opv,Dabin,EDM,Holding On
0.0132,0.435,283125.0,0.684,2ndTv8R5uRrygmtDVuAejj,0.00055,1.0,0.0818,-7.064,0.0,0.0556,127.93,4.0,0.195,20yuGdfbRkW0HH3OfG1Nkg,No Mana,EDM,Strangers
0.0126,0.556,236250.0,0.833,7FERzT5PLSbJNmXh2oWKLy,0.00103,7.0,0.0938,-5.376,1.0,0.133,127.939,4.0,0.159,2RhRT6DNOVoDTfS0rG31pZ,Project 46,EDM,Remember You
0.00862,0.628,168290.0,0.928,2KP2670rcQA5XRZyQcVhDK,0.713,0.0,0.0651,-3.698,0.0,0.0621,123.953,4.0,0.68,4Wjf8diP59VmPG7fi4y724,Cedric Gervais,EDM,Everybody Dance (feat. Nile Rodgers)
0.0258,0.671,195080.0,0.752,1cFRiDWuGghvnmMvAsQ2m4,0.0,6.0,0.112,-6.806,0.0,0.0304,124.998,4.0,0.717,7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,EDM,Don't Leave Me Now
0.00887,0.387,183519.0,0.963,65lC7Ey8QaVLvItAMF6Ap8,0.00384,5.0,0.294,-3.912,0.0,0.0633,138.025,4.0,0.16,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,EDM,Blah Blah Blah
0.193,0.769,197333.0,0.76,18Ex4J57MhJ7ou358jFXFx,0.0276,9.0,0.137,-6.815,0.0,0.0683,89.994,4.0,0.641,7aUSp5cOZlwEtd5zPC795k,Haywyre,EDM,Never Count On Me
0.0691,0.713,142862.0,0.74,3pXqrcwP59B4gGMAkn66Wg,0.0,9.0,0.361,-5.185,1.0,0.0692,126.024,4.0,0.419,7Bo6vpAmmhylCRWoHSBkcZ,Steff da Campo,EDM,Renegade
0.404,0.698,292500.0,0.681,5ZWzmvbJnj933UJO0sl3Iy,0.838,1.0,0.205,-9.734,0.0,0.0423,128.007,4.0,0.527,5p0zkKpBuRguKebwRe0RI2,Pierce Fulton,EDM,Overthinking Rain
0.0934,0.733,170893.0,0.785,0Gbp9aWNohZ4Kwdi75ntzT,0.00135,11.0,0.101,-7.496,1.0,0.0416,102.987,4.0,0.796,3TVjdmhfFoYJLgBEkkZTBm,John De Sohn,EDM,Love You Better
0.000422,0.481,154687.0,0.911,4U8laTX5P31QooDDrONEUD,0.0,1.0,0.12,-4.935,0.0,0.0507,128.049,4.0,0.291,7us9kFadl2fztbHSvlNk6M,Ryos,EDM,Fool's Gold
0.121,0.7,190302.0,0.872,7FjZU7XFs7P9jHI9Z0yRhK,7.08e-06,10.0,0.103,-5.896,1.0,0.0666,125.03,4.0,0.761,5jAMCwdNHWr7JThxtMuEyy,NOTD,EDM,So Close
0.00239,0.459,197528.0,0.903,5lyyezhTRF3zT5aIzBEDo4,0.537,6.0,0.181,-3.138,0.0,0.066,175.107,4.0,0.694,3zuevuwyBq4MiQzPB3nvW2,Rogue,EDM,Badlands
0.00216,0.518,154000.0,0.943,5hiatfPmopoExZRZ2O1g5S,0.0,8.0,0.08,-2.044,1.0,0.17,180.166,4.0,0.481,3UCbp6D1lvILlxRJT9LnFa,Koven,EDM,About Me
0.234,0.763,215476.0,0.913,5xL84TYVoMCJZc3ZIv50x4,0.453,5.0,0.11,-4.1,0.0,0.112,125.999,4.0,0.363,0bMKf3lIYR9GaNTdFKkTOr,Zonderling,EDM,Tunnel Vision - Don Diablo Edit
0.00113,0.732,173871.0,0.668,78zc6DT7A2ccehmIqef9mT,2.5e-05,1.0,0.0775,-5.588,0.0,0.038,127.995,4.0,0.0792,3tLYpanVDomWAZqF82NPds,Vigiland,EDM,Friday Night‬‬‬
0.0691,0.49,265660.0,0.72,4wWe3qI7pyxkNVVA3XTYoN,0.0,9.0,0.121,-3.797,0.0,0.0351,125.993,4.0,0.428,1kgxTtyF91VaqLD3J6Krd5,Hellberg,EDM,The Girl
0.197,0.885,180200.0,0.835,0Mft55GDMuD2rFnrSeFn3U,2.13e-05,9.0,0.175,-3.238,0.0,0.142,125.027,4.0,0.836,4HBMToZ4yMR07eiK9IxtjK,Klaypex,EDM,1941 (feat. Virian)
7.18e-05,0.42,307199.0,0.964,5bbNH85pbTNcwFcWMffmx4,0.000274,7.0,0.543,-1.397,1.0,0.107,174.881,4.0,0.0716,4UNnRb4LN2hGtbtMfPzMhg,MUZZ,EDM,Star Glide
0.00025,0.461,217600.0,0.964,6Rxa3iS3kpo9iTHg97Vxo3,0.3,1.0,0.247,-3.275,1.0,0.223,112.586,3.0,0.0558,48q2mPVwlKnlSaCx07i6Ta,Datsik,EDM,Nasty
0.12,0.681,229747.0,0.521,6TaqooOXAEcijL6G1AWS2K,8.41e-05,0.0,0.108,-5.849,1.0,0.141,94.997,4.0,0.181,2FwJwEswyIUAljqgjNSHgP,Snakehips,EDM,All My Friends (feat. Tinashe & Chance the Rapper)
0.0578,0.558,206716.0,0.784,7KxFCQHFflx0ZlY9SPT5nW,0.00456,7.0,0.105,-5.597,1.0,0.0336,125.015,4.0,0.377,0RViEWnZO2VhmY4oI0PhF9,Mesto,EDM,When We're Gone
0.00192,0.547,210853.0,0.92,0Xh6R6XLoTDRBYriQRgkHj,7.63e-06,8.0,0.257,-3.939,1.0,0.259,129.994,4.0,0.372,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,EDM,Memories (feat. Kid Cudi)
0.206,0.768,161280.0,0.933,4qDHt2ClApBBzDAvhNGWFd,0.915,2.0,0.0833,-2.95,0.0,0.0385,124.996,4.0,0.245,2BuSNpxpMGJGiAAWJYJT2t,Noisestorm,EDM,Crab Rave
0.0855,0.712,176640.0,0.857,3vrm4dNThrhQ0BArrLIUOV,9.98e-05,1.0,0.0723,-4.922,0.0,0.052,124.963,4.0,0.207,5OdVywqKqyCWwfE2fZb7IX,Chico Rose,EDM,Somebody's Watching Me
0.0868,0.515,203960.0,0.837,6J7ZSdEEYo3ns4gnHdwRL0,0.0,11.0,0.0403,-2.552,1.0,0.0401,126.026,4.0,0.52,7iLc4hrjOjQPfg1E3cCHg1,Tim Berg,EDM,Seek Bromance - Avicii Vocal Edit
0.0171,0.474,318537.0,0.692,0rx151vVaaAAFNgrB53Ps0,1.83e-05,6.0,0.138,-5.776,0.0,0.033,139.884,4.0,0.492,5Z8Qlj0jWh0OOmJ55EwSnu,Draper,EDM,Pressure
0.000357,0.498,156774.0,0.99,1xgidcnWUxrT2iPyjm6ads,0.00868,11.0,0.163,-4.289,0.0,0.105,124.066,4.0,0.488,5v8ZROs9c26k4yGMxUkebt,Jack Wins,EDM,Set Me Free
0.0233,0.51,185813.0,0.812,5HbTUbKSPeNh75aKSW66OF,0.133,2.0,0.166,-5.782,0.0,0.0744,159.885,4.0,0.151,3XFcu2NnGWceLNdxRCfYH3,Taska Black,EDM,Running Away
0.00444,0.649,252920.0,0.893,5dXZhZbDHWu6zwXkssFQcs,0.42,7.0,0.222,-5.641,1.0,0.0349,130.034,4.0,0.378,10gzBoINW3cLJfZUka8Zoe,Above & Beyond,EDM,Blue Monday
0.272,0.751,224723.0,0.663,0nXkI0UArAYTYklIiurfhj,0.00607,0.0,0.111,-6.373,0.0,0.0429,125.953,4.0,0.423,1bJJlRHoc1UVeqzxcrPLIw,Phantoms,EDM,Moonlight
0.0456,0.604,183728.0,0.813,560XM9FI9xl5H6RK8S1LqH,0.00101,6.0,0.121,-6.241,1.0,0.0521,123.854,4.0,0.281,5lwT6gFdwV3Wcol07KUiJx,Mike Mago,EDM,On Repeat
0.0112,0.56,246316.0,0.746,3TmTEN2zy0cyYMjiviWbMK,0.0776,2.0,0.0999,-2.566,0.0,0.0486,113.966,4.0,0.0387,55FVjkpZs1zuo3zqBgrKtC,Kaivon,EDM,I Love You.
0.00476,0.57,239711.0,0.797,5Ce9z7GqSknXccyppRxNLY,0.00833,6.0,0.11,-2.954,1.0,0.0608,149.925,4.0,0.212,1HQGhla3VNj1dBmKTtVT2t,Ookay,EDM,Thief
0.0192,0.647,168920.0,0.843,46LTPfvrxlgNLyIGBup4O2,0.686,2.0,0.104,-4.801,1.0,0.0364,128.015,4.0,0.328,5kp9Qhzri9LrDkzrtjt5Sh,Adrian Lux,EDM,Teenage Crime
0.00259,0.724,197760.0,0.969,1JNYSJHAL2mQmWERXl03aZ,0.0486,10.0,0.064,-4.729,0.0,0.13,125.006,4.0,0.463,3IHsD0sttucHrX8b32Vcab,BROHUG,EDM,Stockholm
0.00502,0.893,165363.0,0.796,5NOh0KTu5VNFUyRRaOjfDH,3.84e-05,7.0,0.0934,-3.148,0.0,0.0818,125.028,4.0,0.801,0FVj4JuzTyudaXAwfqDQ20,Autograf,EDM,Easy
2.47e-05,0.467,204310.0,0.942,1K6gyNdEjiap8P5IBELG6t,0.934,1.0,0.148,-3.122,1.0,0.0401,173.984,4.0,0.235,06EfEcjc0vdvI6VNL0soIO,Rameses B,EDM,Children
0.00265,0.603,273600.0,0.964,6exH1RP0wkEQgfHJ3rd2mP,0.23,2.0,0.173,-1.987,0.0,0.123,150.125,4.0,0.399,0o9qzOHuHkGZ3xMFKpMFkC,Black Tiger Sex Machine,EDM,Lions - Doctor P Remix
0.0165,0.627,169453.0,0.842,3ik11I4X2Mr3QMUPg1W1xU,0.000244,9.0,0.143,-6.277,0.0,0.0294,124.03,4.0,0.211,2ohlvFf9PBsDELdRstPtlP,Ferry Corsten,EDM,I Don't Need You
0.233,0.54,153304.0,0.892,6WsaEpK2Bky9ZGCCaQPyg4,9.35e-05,11.0,0.195,-4.985,1.0,0.11,106.594,3.0,0.152,0CbeG1224FS58EUx4tPevZ,Timmy Trumpet,EDM,Mad World
0.0063,0.649,188081.0,0.717,2c1BSmrSeBEY9FxhzSiFWh,0.0,1.0,0.16,-5.17,1.0,0.0544,125.001,4.0,0.305,7kABWMhjA5GIl9PBEasBPt,Sunnery James & Ryan Marciano,EDM,Life After You
0.0104,0.481,204375.0,0.915,4r9ua2cFKl86IaVy0TchZN,0.443,5.0,0.321,-4.055,0.0,0.073,128.107,4.0,0.127,558dSyN1mMqsKrEBcKJ2p0,NWYR,EDM,Shenron
0.0104,0.436,241739.0,0.89,4lH4HRI8Yg0536HuXTQHYE,0.535,5.0,0.389,-7.697,0.0,0.0371,137.997,4.0,0.175,6OO0PboZcIWUWL7j2IyeoL,Markus Schulz,EDM,Ave Maria
