acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,arstist_id,artist_name,name
0.572,0.809,172427.0,0.475,2iceh9NYpPPK6CCklJ6m8S,2.75e-05,1.0,0.0394,-14.879,0.0,0.0724,137.134,4.0,0.926,0OTssa9UMMb9qf6NxI3Ysx,Chico Che,Uy que miedo
0.889,0.66,307467.0,0.435,3G0RBe3ZhkDUBh30WVV1hX,0.91,6.0,0.0852,-9.665,1.0,0.0603,72.01,4.0,0.265,3Rq3YOF9YG9YfCWD4D56RZ,Nujabes,Island (feat. Uyama Hiroto & haruka nakamura)
0.0199,0.77,280507.0,0.788,3E6j0riii265VL5BrCcFVv,9.45e-05,2.0,0.324,-4.69,1.0,0.137,90.033,4.0,0.316,1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,"Uy, Uy, Uy"
0.466,0.551,269387.0,0.796,0d5OqgwdmMGaJbQOkWWwHI,0.968,6.0,0.104,-8.702,0.0,0.042,123.038,4.0,0.86,6AE5XsUcbWE2XrQccVVJyd,Uyama Hiroto,Windspeaks
0.369,0.389,307524.0,0.654,4Q1O6XYSODoxEZE0VaSQVb,0.509,7.0,0.107,-10.84,1.0,0.07,146.271,4.0,0.248,1AnBFEk6ivmgLHj9uYNkTQ,RedLoH,Uy Scuti
0.485,0.689,321427.0,0.805,7LuYc1yBvfvvLC1O7Ng4v4,1.46e-06,4.0,0.142,-8.496,0.0,0.058,135.528,4.0,0.834,4fEkbug6kZzzJ8eYX6Kbbp,KK,Uyirin Uyire
0.119,0.66,207562.0,0.519,1HTWdY5H60ooTaPssGywMY,0.856,11.0,0.12,-12.615,0.0,0.0304,113.023,4.0,0.259,3aVBcpmnQdDOo6atNVvk3L,Uygar Duzgun,Trapped In Time
0.0322,0.538,273993.0,0.477,6hW9QGznEgY3Q7phPd8O05,0.000244,9.0,0.0939,-10.481,0.0,0.027,105.898,4.0,0.721,16GyR4WfCnIT2XST4ZLl2B,Melike Şahin,Uykumun Boynunu Bükme
0.0189,0.596,270709.0,0.739,2en6dzqUhWBi10up5fltxy,0.136,9.0,0.142,-6.618,1.0,0.0261,124.965,4.0,0.35,0LbVwcfU9ifwvdgDPLgOxZ,Rex Vijayan,Uyirin Nadhiye
0.353,0.594,169533.0,0.754,13llGu3KZxVTMGpPrYK1Ya,2.71e-06,2.0,0.202,-6.869,1.0,0.112,204.589,4.0,0.818,2ntYKfS76BFvXmxki4DlgJ,Los Liricos De Teran,El Uy Uy Uy
0.905,0.412,267429.0,0.199,11RnXtNEodnEWOMjjPfGxY,0.000117,6.0,0.117,-12.638,1.0,0.0378,138.272,4.0,0.206,2KUMXzsDcJqXZW0CRh07zP,Uyên Linh,Mùa Đông Chưa Bao Giờ Tới
0.68,0.341,567720.0,0.52,2DnFJfSlSzQkxVQD631Uu9,0.000175,1.0,0.118,-5.23,1.0,0.0291,141.849,4.0,0.569,1C96cG3O9FNkEXpTSo2rzA,Uygpassion,Uyghur Ancestral Song
0.62,0.278,89250.0,0.0161,0xFLRKIAGqT19mFc6ClDJ1,0.908,5.0,0.0991,-21.828,0.0,0.0435,95.888,4.0,0.0834,2l0Ol9ASKE7E196nHpblB7,Toygar Işıklı,Uyan Ne Olur
0.619,0.0,60500.0,0.168,7clZhowrojLrDnug5Bv0KR,0.999,1.0,0.977,-15.808,1.0,0.0,0.0,0.0,0.0,7bzvSKOdQm92wwd1B6fQL7,Sakin Bebek Derin Uyku,Fön Makinesi Sesi
0.98,0.43,241412.0,0.114,6E5J5gI2uuOpx4CZDWvVcx,0.0,9.0,0.0797,-12.001,0.0,0.0363,81.269,4.0,0.269,0Y0ml6S9125qgIzbkMCovu,Linda Çandır,Uyu Bebeğim Uyu Güzelliklerle Büyü
0.471,0.878,166507.0,0.678,7yXEvQGBiHt93HM6VijlSX,4.96e-06,5.0,0.163,-5.42,1.0,0.111,80.994,4.0,0.71,3DWBzM85eGlLQ9dCMp0hQ9,6uy,Chasin' Racks
0.613,0.605,328359.0,0.452,6CuWTMFQlDlUcFmTirs9Bt,0.0,4.0,0.0749,-9.741,1.0,0.0515,82.097,4.0,0.773,0LSPREIgGMZXCuKVel7LVD,Karthik,Uyire En Uyire
0.0388,0.89,119008.0,0.605,1Pa4VDpPcDhtb5Xh6weOGM,0.000192,5.0,0.207,-8.361,0.0,0.0655,120.916,4.0,0.709,3DWBzM85eGlLQ9dCMp0hQ9,6uy,Cartier Lens
0.924,0.162,244365.0,0.341,5mWFx9CxoiR6QgZwrsNRwA,0.992,9.0,0.142,-26.196,1.0,0.068,111.747,4.0,0.0295,4Vnai71PGRsVlWO6Y6Eu6l,Doğanın Müziği,Uyku için Hipnoz
0.455,0.591,171507.0,0.401,1SR16phKQmFCE3zLMymy5z,0.000228,11.0,0.188,-14.444,0.0,0.258,184.139,4.0,0.196,6gLbGn7XDXnlgvRvVepg0W,MES,Uyan
0.431,0.67,278720.0,0.555,6bjYPIzpMjFhlYbgPhi8AP,0.887,7.0,0.0961,-9.213,1.0,0.0323,97.984,4.0,0.58,3Rq3YOF9YG9YfCWD4D56RZ,Nujabes,Luv(sic) pt6 Uyama Hiroto Remix Instrumentals
0.0248,0.686,367262.0,0.782,3AdUBlvmZGjfu1DX9zJzYg,0.044,6.0,0.0387,-7.776,0.0,0.0361,115.999,4.0,0.633,0xAI0encQKIoTvNQXPh1ts,Heavy K,Uyeke
0.078,0.797,149968.0,0.569,1DdJRvywZVD68w3Q8bFQpm,0.0,9.0,0.0794,-7.203,0.0,0.0659,120.022,4.0,0.321,3DWBzM85eGlLQ9dCMp0hQ9,6uy,No Deal
0.0228,0.756,562800.0,0.597,1Qslh3VftvD3hoiKY8w1e6,0.16,10.0,0.0975,-8.484,0.0,0.0415,100.001,4.0,0.139,1um0J8hUc9J7YH240ZXh3p,Ipek Ipekcioglu,Uyan Uyan
0.216,0.755,302572.0,0.594,0LT9Ac2e9ngk14UIYTeich,0.000328,9.0,0.0781,-14.46,1.0,0.0549,141.946,4.0,0.683,5Xpg6PBSUOoho2lI9qLjiu,S. Janaki,"Nenjinile (From ""Uyire"")"
0.0946,0.684,285545.0,0.906,4ENTEeAMlEvaJkmcL66H25,0.0224,0.0,0.171,-7.407,0.0,0.0426,123.963,4.0,0.648,1fxmQsyc2903cWDjXAPHhX,Ulug'bek Rahmatullaev,Oydin Kechalarko'zga Uyqu (Popurri)
0.945,0.507,243907.0,0.575,1QnGT6xHffXZYOiej9oAO2,0.116,1.0,0.0901,-11.062,0.0,0.218,94.954,4.0,0.475,6AE5XsUcbWE2XrQccVVJyd,Uyama Hiroto,Vision Eyes (feat. Golden Boy)
0.485,0.689,321427.0,0.805,4QiTrAWji3tafSXDXyDdbS,1.46e-06,4.0,0.142,-8.496,0.0,0.058,135.528,4.0,0.834,4fEkbug6kZzzJ8eYX6Kbbp,KK,"Uyirin Uyire (From ""Kaakha Kaakha"")"
0.267,0.75,340874.0,0.341,48vEUc5MnUiqtrbclwVZPz,0.0,11.0,0.0951,-13.368,0.0,0.0381,121.999,4.0,0.602,1EYD74wB45dOQXt27hh144,Unni Menon,"Poongatrile (From ""Uyire"")"
0.0701,0.132,253263.0,0.999,5OIg3NUy9TKIST5Bv2L1ZZ,0.88,3.0,0.942,-16.275,0.0,0.0746,96.152,3.0,0.004,1WCaw98OtHTFHq4cukozLR,Doğa Sesleri HD,Yağmur Sesi: Uyku Için Yağmur
0.377,0.294,292240.0,0.726,2JIdVi6GQhYyQ1KK7WzAfc,0.969,4.0,0.303,-8.759,0.0,0.0511,180.169,3.0,0.651,6AE5XsUcbWE2XrQccVVJyd,Uyama Hiroto,Waltz for Life Will Born
0.461,0.616,242280.0,0.774,1R8DL1a9aFYdOzhv6sYjV1,0.878,6.0,0.0757,-7.105,1.0,0.151,189.997,4.0,0.732,6AE5XsUcbWE2XrQccVVJyd,Uyama Hiroto,81Summer
0.736,0.446,245000.0,0.41,23EgnmfkdOsDK96ftbVv0Q,0.0,0.0,0.122,-11.431,1.0,0.0289,156.274,4.0,0.318,4Sld5LOPbAm1QSq9U32fFV,John Hiatt,Have A Little Faith In Me
0.656,0.552,275320.0,0.531,12v5GBM74fB8WsHJPQRTIe,5.21e-05,8.0,0.11,-6.767,1.0,0.125,91.573,4.0,0.324,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,Nakamarra (feat. Q-Tip)
0.132,0.373,105387.0,0.677,3y2cHTrR1s1vUY4ZXEqFWS,0.893,2.0,0.158,-7.551,0.0,0.0433,139.908,4.0,0.0407,1caBfBEapzw8z2Qz9q0OaQ,Asking Alexandria,Hiatus
0.0129,0.333,280375.0,0.478,0xXis9GsPdbB1aBwlFRfV9,4.08e-05,7.0,0.0585,-11.49,1.0,0.133,90.373,4.0,0.576,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,Get Sun (feat. Arthur Verocai) - Pocket Size Radio Edit
0.34,0.654,235840.0,0.737,23WNiYgkgu8sD6fTzASk0L,1.39e-05,7.0,0.125,-4.827,1.0,0.0355,113.242,4.0,0.906,4Sld5LOPbAm1QSq9U32fFV,John Hiatt,Cry To Me
0.107,0.329,337627.0,0.654,4WdUMgVMYdn1xeu3X2z9Ai,0.000971,0.0,0.117,-6.533,1.0,0.17,90.313,4.0,0.492,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,Get Sun (feat. Arthur Verocai)
0.185,0.554,289480.0,0.443,2m6knc5tEfzVYwGY6GlCPm,1.92e-05,7.0,0.16,-7.461,0.0,0.211,83.892,4.0,0.483,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,Molasses
0.521,0.6,256920.0,0.237,3c7N2fCFB4JVKGF8cWfteh,0.0466,8.0,0.117,-11.212,1.0,0.0466,79.8,4.0,0.325,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,Fingerprints
0.592,0.649,252093.0,0.419,4OfCkjpcpqKgr9igYyOSHm,0.532,4.0,0.0833,-9.583,1.0,0.0264,99.018,4.0,0.264,4Sld5LOPbAm1QSq9U32fFV,John Hiatt,Long Time Comin'
0.271,0.453,244240.0,0.655,5UFtKaL5KBumqv4tpgdm0p,0.0,5.0,0.118,-7.709,0.0,0.302,106.222,4.0,0.492,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,Laputa (Taylor McFerrin Remix feat. Anderson .Paak)
0.306,0.722,293987.0,0.406,45GTuMUP3lNuZcw7MGKfhx,0.0458,5.0,0.111,-10.967,0.0,0.0481,112.731,3.0,0.302,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,The Lung
0.757,0.626,261053.0,0.679,77MP2LuSmhaE0xYojaot94,3.11e-05,0.0,0.229,-6.408,1.0,0.0362,81.955,4.0,0.709,4Sld5LOPbAm1QSq9U32fFV,John Hiatt,Over The Hill
0.0389,0.626,187487.0,0.541,6NdSQSzhnb5nbdqTQICq81,0.0,6.0,0.0639,-7.89,0.0,0.0249,108.944,4.0,0.623,0bDtDHLE3cBlqZxyLUDf90,Lilly Hiatt,Brightest Star
0.144,0.642,239800.0,0.798,6ayQVhvuy6yRx19572hPMT,0.000101,4.0,0.0815,-11.138,1.0,0.0372,90.6,4.0,0.921,4Sld5LOPbAm1QSq9U32fFV,John Hiatt,Memphis In The Meantime
0.994,0.313,150375.0,0.0331,0TaFyNST7wUeJ8ymvt6sqR,0.899,11.0,0.104,-24.149,1.0,0.039,125.361,3.0,0.196,6vWNxay1gwQXx4uuB6pgms,Lôrinc Tzigane,Hiányérzet
0.404,0.535,256004.0,0.411,6Pqy8Ds0FK7FuPzeZlXi5W,0.937,5.0,0.107,-9.984,1.0,0.0267,98.017,4.0,0.18,421vyBBkhgRAOz4cYPvrZJ,Hiatus,River
0.134,0.415,350533.0,0.463,7wlcweEsneQgizqNOrUqJE,0.00255,6.0,0.101,-9.86,0.0,0.0823,96.1,4.0,0.573,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,Shaolin Monk Motherfunk
0.771,0.462,274213.0,0.477,1WCbWyu8mRrOk5Su9yPnkO,0.0,8.0,0.108,-6.243,1.0,0.264,180.707,4.0,0.371,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,Nakamarra
0.487,0.511,344320.0,0.391,4UOSM66BYQRD4YbOIkcTO8,0.0,7.0,0.112,-10.85,1.0,0.0443,112.196,4.0,0.58,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,Breathing Underwater
0.168,0.68,268617.0,0.668,2BV7zLN32FC4ppNa8DROtI,0.0574,9.0,0.0848,-7.293,0.0,0.219,183.956,4.0,0.456,7ggM69yllqpMykcU8Tror4,Inkonnu,Hia B3ida
0.2,0.303,538760.0,0.741,6qsIvR5nOciPp7ci0M3NNj,6.88e-05,7.0,0.909,-7.833,1.0,0.0461,128.001,4.0,0.312,73iWh9WUMf0xK6cRkNJK4h,Warren Haynes,Will The Circle Be Unbroken - Live
0.0407,0.673,96000.0,0.614,7H8Cdh16KSfyOjya2hv2Q3,0.00385,1.0,0.137,-6.802,1.0,0.335,160.338,4.0,0.371,5RTLRtXjbXI2lSXc6jxlAz,Ravyn Lenae,Hiatus (Waiting) - EP Version
0.176,0.716,215027.0,0.825,2ecF62pLoKSkRimuBCu8ad,1.74e-06,5.0,0.121,-6.72,1.0,0.0281,134.752,4.0,0.898,4Sld5LOPbAm1QSq9U32fFV,John Hiatt,Slow Turning
0.131,0.564,260733.0,0.859,2GyTrOs3AEAjy4MhV4a0kZ,4.91e-06,0.0,0.11,-7.215,1.0,0.0461,83.464,3.0,0.889,4Sld5LOPbAm1QSq9U32fFV,John Hiatt,Cry Love
0.201,0.552,362000.0,0.355,2nZKShIb4aex7YWX0HLzEn,3.59e-05,5.0,0.124,-9.78,0.0,0.036,111.142,4.0,0.563,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,Borderline with My Atoms
0.22,0.498,209041.0,0.496,5kjXFnaAnDT1LoZ0Ql4ood,0.000188,7.0,0.0671,-10.41,1.0,0.0411,111.095,4.0,0.714,4Sld5LOPbAm1QSq9U32fFV,John Hiatt,All The Lilacs In Ohio
0.502,0.517,333213.0,0.341,36HmaGr3Q3pRwT8Q9HPFLZ,0.0258,2.0,0.106,-13.422,0.0,0.0597,110.311,3.0,0.373,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,Jekyll
0.595,0.628,245055.0,0.488,3qqgZJRKoi4oRva6eCrCC4,0.04,9.0,0.332,-9.926,1.0,0.0325,100.586,4.0,0.491,4Sld5LOPbAm1QSq9U32fFV,John Hiatt,Crossing Muddy Waters
0.556,0.443,342427.0,0.255,4bEEnNjno6EL9S4MkiYBSz,0.0,5.0,0.13,-12.722,1.0,0.108,84.044,4.0,0.288,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,Building a Ladder
0.764,0.53,344210.0,0.26,6tEqHdul9QDTpQ1AlSOaU7,0.828,8.0,0.0725,-18.395,0.0,0.0539,109.51,3.0,0.0757,3BZsrfqi9CKHBVgcV7uqFj,Valentin Stip,Hiathaikm
0.334,0.539,186430.0,0.591,7AA0qpk4lt9ZPG1mNhPdkU,0.00387,9.0,0.115,-8.505,1.0,0.0497,178.251,4.0,0.641,4Sld5LOPbAm1QSq9U32fFV,John Hiatt,Mississippi Phone Booth
0.0107,0.503,303880.0,0.503,5g2J8zkYoREF1NOJuCuXGc,0.073,8.0,0.284,-8.583,1.0,0.0484,127.831,5.0,0.473,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,By Fire
0.414,0.789,120297.0,0.316,6xjwlPH0ofOWo4QCDko5cX,0.000217,6.0,0.142,-12.739,0.0,0.247,72.566,4.0,0.271,0GdzQJqgRL5SHp7kXOKba0,Wande,Hiatus Freestyle
0.283,0.314,359387.0,0.734,08o9yCplgxLM11ymhvkbl8,0.000495,0.0,0.151,-6.499,1.0,0.0728,131.966,4.0,0.168,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,Mobius Streak
0.188,0.544,238038.0,0.7,3C9xFB6eCE2Ps9jtbaHR9J,0.803,5.0,0.218,-7.837,0.0,0.028,124.967,4.0,0.152,3htNAy3vYWWYV8RZFeyRMT,Slow Magic,Somewhere - Acoustic
0.825,0.702,287295.0,0.253,559o0Auxo7OjGZguEXmnab,0.0121,7.0,0.11,-11.898,1.0,0.0421,140.462,4.0,0.47,4Sld5LOPbAm1QSq9U32fFV,John Hiatt,Feels Like Rain
0.11,0.508,299653.0,0.585,6X3km3A3Wc5o1mQ6gRdSmo,0.00499,4.0,0.36,-8.156,0.0,0.0921,93.235,4.0,0.568,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,Swamp Thing
0.289,0.579,93733.0,0.289,3NqwLwpzbpyvXB2wJE0Oe6,0.403,5.0,0.126,-16.43,1.0,0.148,79.448,4.0,0.071,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,Choose Your Weapon
0.144,0.578,233922.0,0.811,3Q7dM70nAfpK7TWkdZnNE4,0.0054,10.0,0.113,-6.228,0.0,0.027,145.056,4.0,0.752,0bDtDHLE3cBlqZxyLUDf90,Lilly Hiatt,Trinity Lane
0.868,0.381,127007.0,0.485,4h5zEG7WC0F2NhPKyiiOhG,1e-05,10.0,0.417,-15.981,1.0,0.652,83.379,4.0,0.29,1W4VMesdXuX2yKVXHeHcLN,aesthetic boi,change
0.102,0.324,368533.0,0.542,0J9yIH0Fm2IZvhsMPP4d4N,0.0154,9.0,0.34,-9.63,1.0,0.103,158.089,4.0,0.409,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,Atari
0.73,0.731,169128.0,0.484,58w68w4s8h9gw3xrDaXyuj,3.01e-06,0.0,0.326,-5.579,1.0,0.0354,92.043,4.0,0.35,1W7FNibLa0O0b572tB2w7t,Pink Sweat$,At My Worst (feat. Kehlani)
0.419,0.574,167810.0,0.791,0uDdI4fAXCuNhQbmxENdsO,0.0,1.0,0.0982,-3.752,1.0,0.11,119.537,4.0,0.612,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,Can I
0.399,0.693,210901.0,0.564,5aUSEPNd3m5xliFK4pn5mU,0.0,1.0,0.0409,-3.857,0.0,0.0378,185.913,3.0,0.574,2qxJFvFYMEDqd7ui6kSAcq,Zedd,Good Thing (with Kehlani)
0.049,0.767,177140.0,0.543,5DfWF0jqMgZDCiu9zJENTA,0.0,1.0,0.115,-7.881,0.0,0.103,106.029,4.0,0.485,4kYSro6naA4h99UJvo89HB,Cardi B,Ring (feat. Kehlani)
0.423,0.765,220160.0,0.5,32xx0fAv3CIeGmNaWTHvEF,0.0,1.0,0.108,-7.626,1.0,0.152,107.043,4.0,0.495,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,Heebiejeebies - Bonus
0.233,0.42,178348.0,0.731,3ucRKbRlikYHyoI17gfR0c,0.0,3.0,0.196,-2.657,0.0,0.0548,95.575,4.0,0.588,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,All Me (feat. Keyshia Cole)
0.111,0.439,177029.0,0.447,1W7zkKgRv9mrLbfdQ8XyH3,0.0,10.0,0.303,-8.318,0.0,0.0436,121.48,4.0,0.11,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,Gangsta
0.193,0.856,180493.0,0.632,1lsBTdE6MGsKeZCD6llNu7,0.0,6.0,0.0688,-3.692,0.0,0.074,112.009,4.0,0.697,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,Done for Me (feat. Kehlani)
0.389,0.746,262521.0,0.538,6mzaCRuLTRiz1caGOum3zT,0.0,10.0,0.139,-6.479,1.0,0.32,101.018,4.0,0.516,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,The Way (feat. Chance the Rapper)
0.0608,0.713,192547.0,0.475,2qhId6ko1ug9A0mw8BQJs8,7.55e-06,6.0,0.156,-4.436,0.0,0.0659,87.022,4.0,0.33,6TvjXbopXg71XRM9OZWqUc,Arin Ray,Change (with Kehlani)
0.383,0.717,134853.0,0.597,24QjawKdGJmsAIVe3EhzGH,0.0,10.0,0.14,-4.465,1.0,0.0838,77.048,4.0,0.44,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,F&MU
0.0492,0.832,185427.0,0.508,5VwwpU7KsLhgfbMEecedhJ,5.39e-05,6.0,0.107,-6.913,0.0,0.149,109.352,5.0,0.75,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,Get Me (feat. Kehlani)
0.0828,0.917,169012.0,0.444,50CXGLOqdsztp42DuJmJ8k,0.0,10.0,0.116,-9.939,1.0,0.265,125.054,4.0,0.185,1z7b1Pr1rSlvWRzsW3HOrS,Russ,Take You Back (feat. Kehlani)
0.214,0.497,197120.0,0.507,7MTIDmToGs0I5Oue9V0CHl,4.79e-06,5.0,0.0948,-8.075,0.0,0.0585,119.432,4.0,0.192,246dkjvS1zLTtiykXe5h60,Post Malone,Feel
0.819,0.42,187951.0,0.578,5kAm2Y5ygQtsVfE5dQQfGy,0.0,8.0,0.129,-8.87,0.0,0.133,136.642,4.0,0.528,63XBtGSEZINSyXylZxEUbv,Victoria Monét,Touch Me (feat. Kehlani) - Remix
0.434,0.771,122813.0,0.513,4ot7u8Ij91aHKohSV2QYZi,1.21e-05,8.0,0.0985,-7.156,0.0,0.0778,142.049,4.0,0.51,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,Water
0.319,0.776,240093.0,0.589,0pJPdSVti6cTM1Q6xYGmcf,0.0,9.0,0.0715,-4.543,0.0,0.115,120.034,4.0,0.668,7CajNmpbOovFoOoasH2HaY,Calvin Harris,Faking It (feat. Kehlani & Lil Yachty)
0.00464,0.565,225526.0,0.771,1Eck97uRMlprKOOJN9oO1E,0.0,1.0,0.0568,-5.22,1.0,0.213,168.385,4.0,0.573,02kJSzxNuaWGqwubyUba0Z,G-Eazy,Good Life (with G-Eazy & Kehlani)
0.395,0.614,212747.0,0.475,7iCeaYJSEdGWeFNTAEqUzJ,1.06e-06,7.0,0.265,-8.642,0.0,0.0362,99.968,4.0,0.422,5ZsFI1h6hIdQRw2ti0hz81,ZAYN,wRoNg (feat. Kehlani)
0.397,0.384,178605.0,0.82,7EqKpYaxDbPrzSCIdAAUDF,0.0,5.0,0.114,-3.928,0.0,0.201,90.712,4.0,0.441,3hcs9uc56yIGFCSy9leWe7,Lil Durk,Love You Too (feat. Kehlani)
0.0266,0.66,235693.0,0.698,2wSQyp6VzUopSFBinRo1iD,0.0,5.0,0.296,-6.266,0.0,0.0467,120.959,4.0,0.396,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,Distraction
0.259,0.369,181140.0,0.609,4BOikd4oZjOYMde9AXfrTo,4.1e-05,9.0,0.133,-4.477,0.0,0.184,80.362,1.0,0.381,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,Feels
0.0537,0.633,219520.0,0.793,5nFyaoBWwwMJ9fv33tZ2MB,0.0,10.0,0.16,-4.126,1.0,0.055,103.97,4.0,0.414,3LjhVl7GzYsza1biQjTpaN,Hayley Kiyoko,What I Need (feat. Kehlani)
0.699,0.685,212801.0,0.4,4tyxf7iATNclULxE7oAKMN,0.0,6.0,0.148,-10.025,1.0,0.0635,110.874,4.0,0.543,5XDJlfdfbGNJrOJJNxTcdq,Phora,Cupid's Curse (feat. Kehlani)
0.154,0.685,150400.0,0.745,3CHZhkihLupVrfYIyg869S,0.0,2.0,0.119,-4.428,0.0,0.248,75.113,4.0,0.556,1Oh5bPXjw5jreVFhKc4jux,Kaka,Keh Len De
0.274,0.682,201600.0,0.663,6hs8NsE3ERR6fhzYFbYisL,0.0,0.0,0.131,-5.419,0.0,0.0464,100.029,4.0,0.696,3FgHkfb3IqG4WKuVe1xCXM,Sukriti Kakar,Kehndi Haan Kehndi Naa
0.682,0.693,353893.0,0.268,5j5vCuBjS1sFWywWUnkJqV,0.0,9.0,0.0658,-15.606,0.0,0.0774,127.056,4.0,0.587,2IUtwMti1OiT3lkW6RubgH,K. S. Chithra,Kehna Hi Kya - Bombay / Soundtrack Version
0.456,0.663,278715.0,0.626,0QUbiLQySWPq5Lh3f7A9bN,7.25e-06,1.0,0.0984,-4.756,1.0,0.0567,105.026,4.0,0.494,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,Hate The Club (feat. Masego)
0.521,0.43,165009.0,0.703,6TrdeNEgbKuBqIToRfdWMY,0.0,2.0,0.132,-3.684,1.0,0.229,45.78,3.0,0.435,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,Everybody Business
0.276,0.831,150767.0,0.627,6DxQb1QXBymgaMBZJujxV2,0.0,11.0,0.199,-6.614,0.0,0.176,108.042,4.0,0.76,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,Hit My Phone (feat. Kehlani)
0.0375,0.665,191129.0,0.749,1YqXXJDSlDHrp66g9as4uo,1.95e-06,5.0,0.0837,-6.526,0.0,0.0834,146.886,4.0,0.701,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,Change Your Life (feat. Jhené Aiko)
0.226,0.827,191720.0,0.702,6Dwtha2FtZFoMEBh5GR2sq,5.04e-05,6.0,0.158,-7.264,1.0,0.267,130.02,4.0,0.694,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,CRZY
0.39,0.675,244688.0,0.71,0tkmYNfaEaH9HpR59ApRtE,0.0,1.0,0.381,-4.027,1.0,0.21,97.98,4.0,0.574,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,Nunya (feat. Dom Kennedy)
0.121,0.572,311373.0,0.539,1WQvmGZIMBmapHL3Garw7e,0.0,0.0,0.11,-11.203,0.0,0.167,91.095,4.0,0.427,02kJSzxNuaWGqwubyUba0Z,G-Eazy,Everything Will Be OK (feat. Kehlani)
0.0155,0.876,148118.0,0.609,6MP5WAK2U7gKWldflqhPCr,1.38e-06,9.0,0.0712,-7.234,0.0,0.223,103.214,4.0,0.673,6cK3NBO6uP7hh0oyuVELFl,Saweetie,ICY GRL (feat. Kehlani) - Bae Mix
0.498,0.724,183019.0,0.564,12xVuIohhHSklxvi1ItKGA,0.0,1.0,0.107,-4.627,0.0,0.0591,113.943,4.0,0.541,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,Can You Blame Me (feat. Lucky Daye)
0.65,0.475,201143.0,0.404,6HUO25AttZZCoKAY0vUVtc,0.0,0.0,0.1,-8.899,1.0,0.0946,104.513,4.0,0.463,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,You Know Wassup
0.458,0.703,158947.0,0.586,4o7WXic8yAQWOV7iJXZ4jD,0.0,11.0,0.154,-4.587,0.0,0.212,149.736,4.0,0.264,3KedxarmBCyFBevnqQHy3P,Jessie Reyez,Body Count (feat. Normani & Kehlani) - Remix
0.57,0.433,203465.0,0.549,02RA2qizz9IMxeUlbg5TOI,0.0,0.0,0.117,-8.752,0.0,0.373,79.907,1.0,0.329,0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,Ransom (feat. 6LACK & Kehlani)
0.341,0.691,205893.0,0.621,6FmnsSVdJJojBYzecDlpPO,0.0,7.0,0.132,-4.262,0.0,0.0538,132.937,4.0,0.392,7meyrw7Or5DwteYxDJrkCM,YK Osiris,Ride (feat. Kehlani)
0.254,0.7,264173.0,0.74,4xs1uoAjiWAEecX9yKGSF6,0.0,11.0,0.0682,-4.617,1.0,0.184,79.015,4.0,0.663,7dGJo4pcD2V6oG8kP0tJRR,Eminem,Nowhere Fast (feat. Kehlani)
0.402,0.758,236218.0,0.534,1EGrDTfEuAiRzRdxlblpET,0.0,7.0,0.0917,-7.368,0.0,0.287,132.94,4.0,0.719,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,RPG (feat. 6lack)
